"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName"
,"32422176",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"16639418",,"248","south korea",,,,,,,,28,," pregnant women. or 24-28","mostly women","iron deficiency anemia",,1,"ckdIron"
,"30382817",,"1684","",,,,"year",72,,,,"53"," elderly, with a median age of 72 years. or 72 years","65% males.","iron deficiency, heart failure","Iron deficiency",1,"ckdIron"
,"12162445",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24741021",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26024036",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30740644",,,"",,,,"years",65,,,,,,,"heart failure, ",,1,"ckdIron"
,"27588568",,,"italy",,,,,,,,,,,,,,1,"ckdIron"
,"25278814",,,"south korea",,,,,,,,,,,,"iron deficiency, heart failure, clinical trials",,1,"ckdIron"
,"22935044",,,"norway",,,,,,,,,,,,,,1,"ckdIron"
,"10699527",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"37222757",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"9163590",,,"",,,,"years",26,,,,,,,"heart failure, ",,1,"ckdIron"
,"29498039",,"221","australia",,,,,,,,,," mixed.","mainly women","iron deficiency, anaphylaxis",,1,"ckdIron"
,"32215702",,,"germany",,,,,,,,,,,,"iron deficiency, clinical trials",,1,"ckdIron"
,"31188392",,,"",,,,"years",,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"37062867",,"459","",,,,"year",69.4,,,,," mixed. or ≥69.4 years","information not available","heart failure, ","Iron deficiency",1,"ckdIron"
,"28772041",,,"germany",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"25766863",,,"sweden",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"29382661",,"387","",,,,"year",68,10,,,"24"," elderly. or 68±10 years","mostly men","iron deficiency, heart failure",,1,"ckdIron"
,"17267740",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"31839992",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26028263",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"21899903",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"26705670",,"331","",,,,"year",64,11,,,"17"," adult. or 64 ± 11 years","21% female, which means mostly women.","iron deficiency, heart failure, chronic kidney disease",,1,"ckdIron"
,"37383700",,,"",,,,,,,,,," mixed.","mostly men","Coronary heart disease","Transferrin saturation",1,"ckdIron"
,"25380935",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23252876",,,"",,,,"years",38.5,,,,,,,,,1,"ckdIron"
,"23178646",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"31979602",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"27903536",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20479007",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33496772",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"34103494",,"2","mali",,,,,,,,,," mixed.","man and woman","iron deficiency, ","maternal iron deficiency",1,"ckdIron"
,"37498103",,"539","australia",,,,"year",75,,,,," elderly. or 75 years","mostly men.","all-cause mortality","Nutritional intake",1,"ckdIron"
,"25009558",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"33230108",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22689292",,,"united kingdom",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"7673851",,,"finland",,,,,,,,,,,,,,1,"ckdIron"
,"11093725",,,"",,,,,,,,,,,,"cirrhosis, hemochromatosis, liver disease",,1,"ckdIron"
,"20511703",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"3226156",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8504525",,,"finland",,,,,,,,,,,,,,1,"ckdIron"
,"21330070",,,"",,,,,,,,,,,,"cardiovascular disease, NA",,1,"ckdIron"
,"23680589",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"9597177",,,"",,,,,,,,,,,,"cardiovascular disease, NA",,1,"ckdIron"
,"29686088",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25545376",,,"mali",,,,,,,,,,,,"iron deficiency, ulcerative colitis, inflammatory bowel disease ",,1,"ckdIron"
,"22071209",,,"india",,,,,,,,,,,,"cardiovascular disease, hypertension ",,1,"ckdIron"
,"23349308",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"23870642",,,"",,,,,,,,,,,,"heart failure, iron deficiency, stroke",,1,"ckdIron"
,"19129689",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"12472786",,"144","",,,,,,,,,," mixed, because both adult and elderly patients were involved in the study.","mostly men, with 2194 patients previously tolerant to iron dextran preparations.","pseudoallergy","Iron dextran administration is associated with a high incidence of adverse reactions",1,"ckdIron"
,"25270330",,,"mali, australia",,,,,,,,,,,,,,1,"ckdIron"
,"18939938",,,"vietnam",,,,,,,,,,,,"hemochromatosis, ",,1,"ckdIron"
,"21450624",,,"norway",,,,,,,,,,,,,,1,"ckdIron"
,"37022473",,,"mali",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"20446963",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16598114",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16844581",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33073660",,,"spain",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"8280627",,,"france",,,,,,,,,,,,,,1,"ckdIron"
,"11967034",,"2534","",,,,,,,,,," mixed.","mostly men","drug intolerance",,1,"ckdIron"
,"36722321",,"7931","",,,,,,,,,," : mixed","mostly women.","heart failure, iron deficiency","Iron deficiency",1,"ckdIron"
,"33014378",,,"",,,,,,,,,,,,"sepsis, ",,1,"ckdIron"
,"24927731",,,"poland",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"1903438",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32409289",,,"france",,,,,,,,,,,,,,1,"ckdIron"
,"18762767",,"190","",,,,,,,,,," adult.","mostly men","hematologic disorders","Iron overload",1,"ckdIron"
,"8515889",,,"finland",,,,,,,,,,,,,,1,"ckdIron"
,"35988570",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33604520",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19019993",,,"",,,,"years",,,,,,,,"metabolic syndrome, atherosclerosis, cardiovascular disease, stroke",,1,"ckdIron"
,"20424991",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"9566409",,,"",,,,,,,,,,,,"parkinson's disease, dementia",,1,"ckdIron"
,"18077841",,"1362","",,,,,1.4,,,,"53"," adult. or 1.40","53% female, so the correct answer is mostly women.","anemia",,1,"ckdIron"
,"37425561",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22965928",,"619","",,,,,,,,,"59"," mixed.","information not available","gastrointestinal toxicity",,1,"ckdIron"
,"18191732",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"37480692",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24924145",,"127","",,,,"year",62,,,,"19"," -62 years (median)
Adult. or 62 years","mostly men (81%), which agrees with the provided information.","iron deficiency, heart failure",,1,"ckdIron"
,"3130262",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32243649",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"24717147",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7976187",,,"russia",,,,,,,,,,,,,,1,"ckdIron"
,"23601103",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12927603",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7910275",,,"indonesia",,,,,,,,,,,,,,1,"ckdIron"
,"29917215",,,"",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"26800474",,,"united kingdom",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"16888797",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2472596",,,"chile",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"17551831",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25478369",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36410653",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22351856",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24998390",,,"",,,,,,,,,,,,"multiple myeloma, ",,1,"ckdIron"
,"15499056",,,"mali",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"10414620",,"284","new zealand",,,,"month",,,,23,," Children
Among all admissions to Starship Hospital during the study period, 284 children aged 9 to 23 months were admitted. Sixty (29%) of these 206 children had iron deficiency anaemia. A larger proportion of Pacific Islands compared to Maori or European children had ir. AN analysis showed that a higher percentage of Pacific Island children had iron deficiency anaemia than either Maori or European children. or 9 to 23 months","information not available","iron deficiency, ",,1,"ckdIron"
,"8662027",,,"",,,,,,,,,,,,"iron deficiency, congenital heart disease",,1,"ckdIron"
,"2166148",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16286429",,,"united states",,,,,,,,,,,,,,1,"ckdIron"
,"10674564",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12098067",,,"",,,,"years",40,,,,,,,,,1,"ckdIron"
,"11732700",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"33819065",,,"",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"11192518",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37011388",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"30113321",,,"mali",,,,,,,,,," mixed.","mostly unknown","arterial thrombosis","FIX-deficient",1,"ckdIron"
,"36347266",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"12813369",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8382025",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12619949",,,"",,,,"months",,,,,,,,"iron deficiency, congenital heart disease",,1,"ckdIron"
,"16162732",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27068298",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8185362",,"66","united kingdom",,,,,,,,,,"1 month - 1 year old infants.","information not available","sudden infant death syndrome","non-haem iron",1,"ckdIron"
,"32201448",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7652210",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"31292207",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"8994401",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16371427",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2653014",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22064046",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"28409612",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"8143476",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17825453",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17496043",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25581946",,,"",,,,,,,,,,,,"cardiovascular disease, ",,1,"ckdIron"
,"17685184",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"20116365",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24423746",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35662676",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"16467888",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"1564577",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8643213",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26933949",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20404374",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"11388788",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"10559901",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26397399",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"10993641",,,"france",,,,,,,,,,,,"neuroblastoma, ",,1,"ckdIron"
,"32276714",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"27201432",,,"greece",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"10207271",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19260610",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7552467",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"23364652",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27604341",,,"",,,,,,,,,,,,"hypertension , NA",,1,"ckdIron"
,"25577778",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21725765",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"8149600",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"15786388",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"22167735",,,"united kingdom",,,,,,,,,,,,"cardiovascular disease, ",,1,"ckdIron"
,"16824343",,,"mali, china",,,,,,,,,,,,,,1,"ckdIron"
,"2502229",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26577271",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"18476383",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36150313",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26918091",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22048627",,,"",,,,,,,,,,,,"cancer, NA",,1,"ckdIron"
,"2751928",,,"south africa, mali",,,,,,,,,,,,,,1,"ckdIron"
,"23147696",,,"japan",,,,,,,,,,,,,,1,"ckdIron"
,"21400456",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12726917",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7656824",,,"china",,,,,,,,,,,,"cancer, ",,1,"ckdIron"
,"27515821",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27515820",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27124973",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"24578494",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8819659",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"11410435",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"10887739",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21296370",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23073127",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8590632",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"2654767",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"28043289",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25984881",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"3365910",,,"",,,,,,,,,,,,"congenital heart disease, NA",,1,"ckdIron"
,"3344179",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9615590",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19396768",,,"",,,,,,,,,,,,"sepsis, NA",,1,"ckdIron"
,"3202101",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8251793",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26149838",,,"",,,,,,,,,,,,"chronic kidney disease, NA",,1,"ckdIron"
,"11108933",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2503162",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8251795",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16769564",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20339104",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17100237",,,"united kingdom",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"8215834",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24461741",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7805212",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8908061",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"1297947",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"1281551",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"1782633",,,"france",,,,,,,,,,,,,,1,"ckdIron"
,"17167935",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7975636",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"2010495",,,"",,,,,,,,,,,,"sideroblastic anemia, NA",,1,"ckdIron"
,"16184400",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21842750",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"29266985",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"1315006",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20928932",,,"",,,,,,,,,,,,"help, NA",,1,"ckdIron"
,"2702947",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"10465850",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8372088",,,"finland",,,,,,,,,,,,,,1,"ckdIron"
,"18562350",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2381283",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"9575620",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"30506101",,,"",,,,,,,,,,,,"cancer, ",,1,"ckdIron"
,"37520866",,,"iran",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"37125305",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"35788563",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"33624061",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"27533968",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"21903211",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"17299200",,,"",,,,,,,,,,,,"search, NA",,1,"ckdIron"
,"30760082",,,"spain",,,,"years",72,,,,,,,"heart failure, ",,1,"ckdIron"
,"32859304",,"108","",,,,,2.3,,,,," elderly (≥70 years old). or 2.3","mostly men","iron deficiency, heart failure",,1,"ckdIron"
,"21128934",,,"argentina",,,,,,,,,,,,"cardiovascular disease, ",,1,"ckdIron"
,"24875488",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36907649",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"26657161",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"31904605",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"30284070",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"10511533",,,"",,,,,,,,,,,,"chlamydia, NA",,1,"ckdIron"
,"24768464",,,"",,,,,68,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"1870641",,,"costa rica",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"28695549",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"8604584",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"8773732",,,"",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"22054202",,,"netherlands",,,,,,,,,,,,,,1,"ckdIron"
,"20864909",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"14988640",,"75","germany",,,,"year",50,,,,," young women (YW) and older women (OW). or < 50 years","mostly women.","iron deficiency",,1,"ckdIron"
,"25838213",,,"",,,,,,,,,,,,"clinical trials, NA",,1,"ckdIron"
,"35466910",,"14114","",,,,,,,,,," mixed.","mainly women","adverse pregnancy","iron",1,"ckdIron"
,"12079862",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22632845",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"34139233",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"32701598",,,"",,,,,,,,,,,,"iron deficiency, heart failure, chronic kidney disease",,1,"ckdIron"
,"21777743",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"30415506",,"1197","mali, belgium",,,,,30,,,,," : mixed or 30/287","mostly men","heart failure, iron deficiency",,1,"ckdIron"
,"25639592",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"34476878",,"1","sweden",,,,,,,,,"18"," elderly. or 1959","information not available","heart failure, ","Iron deficiency",1,"ckdIron"
,"36286941",,"223","united kingdom",,,,"year",73,,,82,"70"," elderly. or 73 [65; 82] years","58% men.","iron deficiency, heart failure",,1,"ckdIron"
,"36174458",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34820986",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"33356385",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12618282",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"18063590",,,"sweden",,,,,,,,,,,,,,1,"ckdIron"
,"12594777",,,"germany",,,,,,,,,,,,"cancer, ",,1,"ckdIron"
,"22670037",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"25556867",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"12572991",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17447429",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"25104503",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"15186702",,,"",,,,,,,,,"50"," children","most commonly both men and women","cardiovascular disease, ",,1,"ckdIron"
,"30043644",,,"",,,,"years",,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"25864215",,,"canada",,,,,49,,,,,,,"hemochromatosis, ",,1,"ckdIron"
,"10763908",,,"mexico",,,,,,,,,,,,,,1,"ckdIron"
,"8250141",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"31131756",,,"",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"21518461",,,"belgium",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"23537975",,"753","",,,,"year",1.9,,,,," adult. or 1.92 years","mostly women.","iron deficiency, heart failure","chronic heart failure",1,"ckdIron"
,"24049617",,,"iran",,,,"years",,,,,,,,"cardiovascular disease, rich",,1,"ckdIron"
,"25189925",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23187302",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"29636068",,,"",,,,,,,,,,,,"cancer, ",,1,"ckdIron"
,"28838288",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20620475",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"28433798",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"34447793",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"8679674",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35415951",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"25336211",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"2233426",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16374550",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21372265",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21875943",,"371","mali",,,,,1.6,,,,," elderly, mixed or 1.61","mostly women","breast cancer, genes","Changes in iron regulation",1,"ckdIron"
,"11093747",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"14722368",,"337","india",,,,,,,,,," children","information not available","acute iron poisoning","iron poisoning",1,"ckdIron"
,"31860068",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"21849013",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"19629293",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"17560297",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"1999020",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23351789",,"274","",,,,,2.7,,,,," mixed. or 2.78","mostly men.","iron deficiency, heart failure","Evolving ID",1,"ckdIron"
,"31808423",,,"",,,,,,,,,,,,"iron deficiency, heart failure, clinical trials",,1,"ckdIron"
,"28051781",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"24393578",,,"",,,,,,,,,,,,"hemochromatosis, atherosclerosis",,1,"ckdIron"
,"27030541",,"463","",,,,"year",73.4,,,,"48"," elderly.","mostly women.","iron deficiency, heart failure",,1,"ckdIron"
,"31400803",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"26839057",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"21849012",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"20083619",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"11901057",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22866334",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20435381",,,"united kingdom",,,,"years",63.8,,,,,,,,,1,"ckdIron"
,"19402865",,"50","",,,,,4,,,,," mixed. or 4","information not available","adverse reactions following the infusion are unknown","adverse reactions",1,"ckdIron"
,"36823953",,"3373","united kingdom",,,,,,,,,," mixed.","mostly women","heart failure, iron deficiency","heart failure (HF) and iron deficiency",1,"ckdIron"
,"23690966",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30776909",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"25465831",,"581","",,,,"year",61.5,11.4,,,"24.6"," mixed. or 61.5 ± 11.4 years","mostly men","atherosclerosis, ","coronary atherosclerosis",1,"ckdIron"
,"20233253",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"15694421",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25666998",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"34050579",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"21940285",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"18559286",,"26","",,,,"year",23,4,,4,," Adults and younger persons or 23+/-4 years","mostly men.
Context Mostly men","beta thalassemia, thalassemia","increased cardiac iron depositions",1,"ckdIron"
