"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"15534161",,"CFS",,,"subjects",,"8 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"CFS",,,"sudden gradual fatigue onset",,"41 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"NA 6 % ]",,,"subjects",,"6 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"NA",,,"subjects",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"medical",,,"na  subjects",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"NA 35 % ]",,,"subjects",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"P",,,"subjects",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"medical study",,,"subjects sudden fatigue onset",,"21 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"90 subjects",,,"tender lymph nodes",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"15534161",,"least common symptoms",,,"sore throat",,"19 %","%",1,"allChronicFatigue","2023-12-05"
,"15566823",,"HHV-7",,,"prevalence rate >  us population",,"85 %","%",1,"allChronicFatigue","2023-12-05"
,"15568167",,"males",,,"women",,"72 %","%",1,"allChronicFatigue","2023-12-05"
,"15568167",,"28 %",,,"males",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"15568167",,"Depression",,,"sleep disorders",,"36 %","%",1,"allChronicFatigue","2023-12-05"
,"15574853",,"postviral fatigue syndromes",,,"fatigue diagnoses",,"44 %","%",1,"allChronicFatigue","2023-12-05"
,"15574853",,"postviral fatigue syndromes",,,"fatigue diagnoses",,"81 %","%",1,"allChronicFatigue","2023-12-05"
,"15574853",,"81 % of all fatigue diagnoses in 1990 to 60 % in 2001",,,"postviral fatigue syndromes",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"15574853",,"Chronic fatigue syndrome",,,"fatigue diagnoses",,"9 %to 26 %","%",1,"allChronicFatigue","2023-12-05"
,"15574853",,"Chronic fatigue syndrome",,,"fatigue diagnoses",,"26 %","%",1,"allChronicFatigue","2023-12-05"
,"15574853",,"fibromyalgia",,,"fatigue",,"1.5 %","%",1,"allChronicFatigue","2023-12-05"
,"15576518",,"Depression Scale",,,"eligible patients",,"72 %","%",1,"allChronicFatigue","2023-12-05"
,"15576518",,"95 % confidence interval",,,"depression",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"15581533",,"CFS-like illness",,,"prolonged fatigue",,"8.0 %","%",1,"allChronicFatigue","2023-12-05"
,"15581533",,"Prolonged fatigue",,,"cfs like illness",,"4.4 %","%",1,"allChronicFatigue","2023-12-05"
,"15602178",,"Point prevalences",,,"severe fatigue",,"59 %to 63 %","%",1,"allChronicFatigue","2023-12-05"
,"15602178",,"Point prevalences of severe fatigue ( 59 % to 63 %",,,"severe fatigue",,"63 %","%",1,"allChronicFatigue","2023-12-05"
,"15602178",,"severe fatigue",,,"long term sickness absence",,"1.8 %to 3.1 %","%",1,"allChronicFatigue","2023-12-05"
,"15602178",,"severe fatigue",,,"long term sickness absence",,"3.1 %","%",1,"allChronicFatigue","2023-12-05"
,"15642872",,"95 % confidence interval , 10.4 % -11.2 %",,,"nrs",,"10.8 %","%",1,"allChronicFatigue","2023-12-05"
,"15642872",,"women",,,"p <",,"9.0 %","%",1,"allChronicFatigue","2023-12-05"
,"15642872",,"NRS",,,"united kingdom",,"16.1 %","%",1,"allChronicFatigue","2023-12-05"
,"15642872",,"NRS",,,"germany",,"15.5 %","%",1,"allChronicFatigue","2023-12-05"
,"15642872",,"the lowest",,,"spain",,"2.4 %","%",1,"allChronicFatigue","2023-12-05"
,"15669445",,"CFS",,,"primary sleep disorder",,"58 %","%",1,"allChronicFatigue","2023-12-05"
,"15726474",,"PSQI-7",,,"chronic fatigue",,"53 %","%",1,"allChronicFatigue","2023-12-05"
,"15870118",,"2494",,,"women consented participate",,"83 %","%",1,"allChronicFatigue","2023-12-05"
,"15870118",,"95 % confidence interval 10.8 to 13.4 %",,,"chronic fatigue",,"12.1 %","%",1,"allChronicFatigue","2023-12-05"
,"15932738",,"57 patients",,,"abnormalities scl scores",,"69.51 %","%",1,"allChronicFatigue","2023-12-05"
,"15932738",,"SCL-90 scores",,,"somatization",,"39.02 %","%",1,"allChronicFatigue","2023-12-05"
,"15932738",,"controls",,,"anxiety depression",,"20.73 %","%",1,"allChronicFatigue","2023-12-05"
,"15932738",,".73 %",,,"anxiety depression",,"18.29 %","%",1,"allChronicFatigue","2023-12-05"
,"15932738",,"controls",,,"anti bdv antibody",,"0 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"deployed",,,"fibromyalgia",,"2.0 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"fibromyalgia",,,"nondeployed",,"1.2 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"deployed , 1.6 %",,,"chronic fatigue syndrome",,"1.6 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"nondeployed 0.1 %",,,"chronic fatigue syndrome",,"0.1 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"nondeployed",,,"na",,"34.6 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"odds ratio",,,"na",,"26.8 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"nondeployed",,,"na",,"9.1 %","%",1,"allChronicFatigue","2023-12-05"
,"15941694",,"odds ratio",,,"na",,"6.0 %","%",1,"allChronicFatigue","2023-12-05"
,"16049290",,"HLA-DQA1 * 01",,,"cfs",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"16049290",,"20.0 %",,,"cfs",,"20.0 %","%",1,"allChronicFatigue","2023-12-05"
,"16100439",,"psychological causes",,,"cf cfs",,"8.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16100439",,"psychological causes",,,"cf",,"0.6 %","%",1,"allChronicFatigue","2023-12-05"
,"16100439",,"Medically",,,"cf",,"80.5 %","%",1,"allChronicFatigue","2023-12-05"
,"16100439",,"Medically explained",,,"psychological causes",,"57.1 %","%",1,"allChronicFatigue","2023-12-05"
,"16128688",,"coeliac disease patients",,,"depression scale score",,"17 %","%",1,"allChronicFatigue","2023-12-05"
,"16128688",,"pathological modified version of the Zung self-rating depression scale score",,,"healthy controls",,"0 %","%",1,"allChronicFatigue","2023-12-05"
,"16159567",,"CFS diagnostic criteria",,,"fatigue",,"57.8 %","%",1,"allChronicFatigue","2023-12-05"
,"16159567",,"CFS",,,"met cfs diagnostic criteria",,"6.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16159567",,"TCM syndrome types",,,"blood stasis due qi deficiency",,"35.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16168154",,"women",,,"cfs like illness",,"2.36 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"men",,,"women",,"3.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"women",,,"men",,"0.5 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"demographic",,,"fibromyalgia",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"demographic",,,"general practitioners patients",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"general practitioners",,,"depression",,"5 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"rheumatologists",,,"depression",,"6.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"rheumatologists",,,"general practitioners",,"13.1 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"rheumatologists",,,"fibromyalgia",,"94 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"fibromyalgia",,,"general practitioners",,"79.1 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"general practitioners and rheumatologists",,,"fibromyalgia chronic fatigue syndrome",,"93.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16173250",,"general practitioners and rheumatologists",,,"fibromyalgia chronic fatigue syndrome",,"73.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16253618",,"any fatigue",,,"fatigue",,"36.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16253618",,"self-reported lifetime fatigue",,,"chronic fatigue syndrome like illness",,"2.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"membership",,,"illness legitimization",,"67.8 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"illness legitimization",,,"helpful new information",,"66.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"doctors",,,"illness",,"35.0 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"doctors",,,"illness",,"38.5 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"Lower frequency endorsements",,,"illness",,"36.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"time",,,"inconvenient location",,"37.8 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"inactive / dropout group",,,"sick attend",,"28.8 %","%",1,"allChronicFatigue","2023-12-05"
,"16331774",,"symptom severity scores",,,"improvement",,"29.6 %","%",1,"allChronicFatigue","2023-12-05"
,"16377179",,"fatigue questionnaire",,,"n =",,"80 %","%",1,"allChronicFatigue","2023-12-05"
,"16377179",,".001",,,"females",,"44 %","%",1,"allChronicFatigue","2023-12-05"
,"16377179",,"CF",,,"chronic fatigue",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"16377179",,"chronic fatigue",,,"cf gp",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"16393162",,"Community Health Survey",,,"canadian population",,"98 %","%",1,"allChronicFatigue","2023-12-05"
,"16396727",,"healthy volunteers",,,"cfs",,"20.6 %","%",1,"allChronicFatigue","2023-12-05"
,"16396727",,"BJHS",,,"forty patients cfs",,"58.8 %","%",1,"allChronicFatigue","2023-12-05"
,"16448848",,"controversial",,,"mercury",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"16558535",,"Current statistics on those affected by CFS and PFS in the general population",,,"cfs  pfs",,"2 %","%",1,"allChronicFatigue","2023-12-05"
,"16610506",,"parents",,,"questionnaire",,"94 %","%",1,"allChronicFatigue","2023-12-05"
,"16610506",,"questionnaire",,,"cam used  patients",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"16610506",,"CAM",,,"homeopathy",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"16610506",,"homeopathy",,,"phytotherapy",,"45 %","%",1,"allChronicFatigue","2023-12-05"
,"16610506",,"nutritional supplements",,,"manual therapies",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"16610506",,"usually on their own initiative",,,"parents reported use cam paediatrician",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"16610506",,"60 %",,,"parents",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"16698108",,"general population",,,"chronic fatigue syndrome",,"0.2 %to 0.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16698108",,"general population",,,"chronic fatigue syndrome",,"0.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16740810",,"Checklist Individual Strength",,,"girls",,"20.5 %","%",1,"allChronicFatigue","2023-12-05"
,"16740810",,"Checklist Individual Strength",,,"boys",,"6.5 %","%",1,"allChronicFatigue","2023-12-05"
,"16740810",,"Checklist Individual Strength",,,"girls",,"80.0 %","%",1,"allChronicFatigue","2023-12-05"
,"16740810",,"Checklist Individual Strength",,,"boys",,"61.5 %","%",1,"allChronicFatigue","2023-12-05"
,"16843021",,"standardized",,,"agreement",,"96 %","%",1,"allChronicFatigue","2023-12-05"
,"16868271",,"53 % of the residents",,,"randomly selected rescue workers",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"16868271",,"53 %",,,"residents",,"53 %","%",1,"allChronicFatigue","2023-12-05"
,"16868271",,"fatigue",,,"rescue workers",,"20.6 %","%",1,"allChronicFatigue","2023-12-05"
,"16868271",,"fatigue",,,"residents",,"45.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16889122",,"58 patients",,,"evidence reactivated ebv infection",,"72 %","%",1,"allChronicFatigue","2023-12-05"
,"16889122",,"CD19 + IgM + mature B-lymphocyte population",,,"cfs patients b cell immunodeficiency",,"94 %","%",1,"allChronicFatigue","2023-12-05"
,"16889122",,"folinic acid",,,"cfs patients experienced subjective improvement symptoms",,"81 %","%",1,"allChronicFatigue","2023-12-05"
,"16901417",,"cyclic vomiting syndrome",,,"neuromuscular disease manifestations",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"16926555",,"minor abnormalities",,,"about  fdg pet scanned patients",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"16935964",,"long-term sickness",,,"clusters three",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"16950834",,"disabling fatigue",,,"participants six months",,"12 %","%",1,"allChronicFatigue","2023-12-05"
,"16950834",,"diagnostic criteria",,,"chronic fatigue syndrome",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"symptoms",,,"fatigue",,"78.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"sub-healthy people",,,"poor quality sleep",,"73.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"sub-healthy people",,,"amnesia",,"59.9 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"amnesia",,,"fatigue irrelievable rest",,"59.1 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"fatigue",,,"dry throat",,"59.0 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"dry and xerotic eyes",,,"dizziness",,"58.6 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"dizziness 58.6 %",,,"dry xerotic eyes",,"58.3 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"dry and xerotic eyes",,,"ache distension eyes",,"57.8 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"distension eyes",,,"ache",,"56.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"irritability",,,"na",,"52.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"irritability",,,"na",,"52.5 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"etc .4 %",,,"na",,"51.8 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"commonest risk factors",,,"lack relaxation",,"60.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"The commonest risk factors",,,"lack physical exercise",,"58.0 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"commonest risk factors",,,"extra shifts",,"56.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"noise pollution 51.3 % , etc .2 %",,,"air pollution",,"56.2 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"etc .2 %",,,"noise pollution",,"51.3 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"sub-healthy people",,,"pi qi",,"10.2 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"Gan-qi stagnation",,,"pi deficiency",,"10.1 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"sub-healthy people",,,"deficiency xin pi type",,"9.7 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"retention of dampness",,,"pi deficiency",,"7.4 %","%",1,"allChronicFatigue","2023-12-05"
,"16983915",,"type",,,"qi deficiency",,"4.2 %","%",1,"allChronicFatigue","2023-12-05"
,"17010568",,"4 symptoms",,,"vcs mid spatial frequency",,"65 %","%",1,"allChronicFatigue","2023-12-05"
,"17010568",,"group-mean number of symptoms increased from 4 at Time Point 2",,,"vcs mid spatial frequency",,"42 %","%",1,"allChronicFatigue","2023-12-05"
,"17010568",,"means of 3 symptoms",,,"vcs",,"69 %","%",1,"allChronicFatigue","2023-12-05"
,"17068951",,"3",,,"depressive disorders",,"6.8 %","%",1,"allChronicFatigue","2023-12-05"
,"17068951",,"5 ( 11.4 % ) subjects after 12 weeks of treatment",,,"depressive disorders",,"11.4 %","%",1,"allChronicFatigue","2023-12-05"
,"17109739",,"severe primary sleep disorders",,,"persons cfs",,"18 %","%",1,"allChronicFatigue","2023-12-05"
,"17109739",,"severe primary sleep disorders",,,"asymptomatic controls",,"7 %","%",1,"allChronicFatigue","2023-12-05"
,"17131216",,"severity",,,"neurasthenia diagnosis",,"0.7 %to 3.8 %","%",1,"allChronicFatigue","2023-12-05"
,"17131216",,"severity",,,"neurasthenia diagnosis",,"3.8 %","%",1,"allChronicFatigue","2023-12-05"
,"17131216",,"symptomatic cases",,,"intraindividual courses",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"17131216",,"Intraindividual courses",,,"symptomatic cases",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"17137834",,"44.1 % ) females",,,"males",,"55.9 %","%",1,"allChronicFatigue","2023-12-05"
,"17137834",,"56",,,"females",,"44.1 %","%",1,"allChronicFatigue","2023-12-05"
,"17137834",,"Twenty-five ( 19.7 % ) patients",,,"dengue haemorrhagic fever",,"19.7 %","%",1,"allChronicFatigue","2023-12-05"
,"17137834",,"haemorrhagic fever and the remaining 102",,,"dengue fever",,"80.3 %","%",1,"allChronicFatigue","2023-12-05"
,"17252263",,"BASFI",,,"fatigue",,"76.5 %","%",1,"allChronicFatigue","2023-12-05"
,"17306651",,"yeast infections",,,"current vulvar pain",,"3.8 %","%",1,"allChronicFatigue","2023-12-05"
,"17306651",,".15",,,"lifetime prevalence",,"9.9 %","%",1,"allChronicFatigue","2023-12-05"
,"17306651",,"women",,,"adverse effect lifestyle",,"27 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"operationally",,,"fatigue",,"30.3 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"1.1 %",,,"chronic fatigue",,"1.1 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"operationally",,,"chronic fatigue syndrome",,"0.5 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"38.1 %",,,"fatigue",,"34.1 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"operationally",,,"fatigue",,"38.1 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"0.4 % and 1.1 %",,,"chronic fatigue",,"0.4 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"1.1 %",,,"chronic fatigue",,"0.1 %","%",1,"allChronicFatigue","2023-12-05"
,"17332180",,"chronic fatigue syndrome",,,"fatigued",,"53 %","%",1,"allChronicFatigue","2023-12-05"
,"17355413",,"1.98-4.16",,,"a positive anti ttg test",,"3.07 %","%",1,"allChronicFatigue","2023-12-05"
,"17355413",,"serologically screened",,,"cd",,"2.25 %","%",1,"allChronicFatigue","2023-12-05"
,"17406379",,"fatigue severity",,,"confidence interval ci =",,"57 %","%",1,"allChronicFatigue","2023-12-05"
,"17406379",,"pain",,,"variance fss scores",,"18 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"women of reproductive age",,,"endometriosis",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"women",,,"age band  years",,"1.1 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"women",,,"years",,"0.7 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"women with endometriosis",,,"medical costs per patient per month",,"63 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"women with endometriosis",,,"inpatient hospital costs accounted  total direct medical costs",,"32 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"endometriosis",,,"hospital admission  reason",,"53 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"women",,,"endometriosis related reason",,"38 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"women with endometriosis",,,"high annual surgical procedure rate",,"64 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"endometriosis diagnosis code",,,"endometriosis",,"15 %to 50 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"comorbid conditions",,,"endometriosis diagnosis code",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"$ 997 PPPM",,,"depression",,"41 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"depression",,,"migraine",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"$ 943 PPPM",,,"irritable bowel syndrome",,"34 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"29 %",,,"chronic fatigue syndrome",,"29 %","%",1,"allChronicFatigue","2023-12-05"
,"17407392",,"NA",,,"$ pppm",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"17419822",,"CFS",,,"prevalence vary",,"0.2 %","%",1,"allChronicFatigue","2023-12-05"
