"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName"
,"37491703",,,,,"critically ill patients icu",,"0.02 %","%",1,"ckdIron"
,"37498103",,,,,"five point mace",,"31.2 %","%",1,"ckdIron"
,"37498103",,,,,"four point mace",,"17.8 %","%",1,"ckdIron"
,"37498103",,,,,"cause mortality",,"20.1 %","%",1,"ckdIron"
,"37498103",,,,,"ccf",,"11.3 %","%",1,"ckdIron"
,"37498103",,,,,"coronary revascularisation",,"3.1 %","%",1,"ckdIron"
,"37551218",,,,,"iron status checked",,"74 %","%",1,"ckdIron"
,"37551218",,,,,"met criteria iron deficiency",,"63 %","%",1,"ckdIron"
,"37551218",,,,,"iron deficient patients also anaemic days",,"54 %","%",1,"ckdIron"
,"37551218",,,,,"iron replacement administered  patients diagnosed iron deficiency",,"65 %","%",1,"ckdIron"
,"37560260",,,,,"sars cov infection",,"7.1 %","%",1,"ckdIron"
,"37560260",,,,,"asymptomatic",,"70.8 %","%",1,"ckdIron"
,"37560260",,,,,"mild disease",,"26.1 %","%",1,"ckdIron"
,"37592272",,,,,"diabetes",,"50.9 %","%",1,"ckdIron"
,"37592272",,,,,"ischemic hf etiology",,"39.0 %","%",1,"ckdIron"
,"37592272",,,,,"hf history",,"66.5 %","%",1,"ckdIron"
,"37592272",,,,,"myocardial infarction",,"32.9 %","%",1,"ckdIron"
,"37592272",,,,,"without diabetes",,"32.4 %","%",1,"ckdIron"
,"37600695",,,,,"pancreatic iron overload",,"45 %","%",1,"ckdIron"
,"37600695",,,,,"pancreatic iron overload moderate severe steatosis",,"25 %","%",1,"ckdIron"
,"37604857",,,,,"thalidomide therapy",,"76.7 %","%",1,"ckdIron"
,"37604857",,,,,"excellent responders",,"25.8 %","%",1,"ckdIron"
,"37604857",,,,,"good responders",,"31 %","%",1,"ckdIron"
,"37604857",,,,,"partial responders",,"19.9 %","%",1,"ckdIron"
,"37604857",,,,,"mild adverse events",,"9 %","%",1,"ckdIron"
,"37623485",,,,,"males",,"67 %","%",1,"ckdIron"
,"37623485",,,,,"females",,"33 %","%",1,"ckdIron"
,"37623485",,,,,"mortality",,"25 %","%",1,"ckdIron"
,"37623500",,,,,"preserved left ventricular ejection fraction lvef",,"53.5 %","%",1,"ckdIron"
,"37623500",,,,,"id detected =",,"81.1 %","%",1,"ckdIron"
,"37623500",,,,,"received fcm discharge",,"14.5 %","%",1,"ckdIron"
,"37623500",,,,,"fcm supplemented patients",,"75.0 %","%",1,"ckdIron"
,"37623500",,,,,"unsupplemented patients",,"69.2 %","%",1,"ckdIron"
,"37629728",,,,,"mafld prevalence",,"42 %","%",1,"ckdIron"
,"37629728",,,,,"patients discharged",,"67 %","%",1,"ckdIron"
,"37629728",,,,,"needed mv",,"19 %","%",1,"ckdIron"
,"37629728",,,,,"mortality rate",,"14 %","%",1,"ckdIron"
,"37635412",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"37662118",,,,,"anemia",,"74.7 %","%",1,"ckdIron"
,"37662118",,,,,"anemia",,"51.6 %","%",1,"ckdIron"
,"37672383",,,,,"patients",,"5.0 %","%",1,"ckdIron"
,"37672383",,,,,"patients",,"0.9 %","%",1,"ckdIron"
,"37672383",,,,,"nrm",,"19 %","%",1,"ckdIron"
,"37672383",,,,,"patients",,"4.1 %","%",1,"ckdIron"
,"37672383",,,,,"nrm",,"81 %","%",1,"ckdIron"
,"37672383",,,,,"infections",,"56 %","%",1,"ckdIron"
,"37672383",,,,,"non covid infection",,"29 %","%",1,"ckdIron"
,"37672383",,,,,"covid infection",,"27 %","%",1,"ckdIron"
,"37672383",,,,,"deaths causes",,"10 %","%",1,"ckdIron"
,"37672383",,,,,"strokes",,"6 %","%",1,"ckdIron"
,"37672383",,,,,"immune effector cell neurotoxicities",,"4 %","%",1,"ckdIron"
,"37673205",,,,,"absolute iron deficiency iron sufficiency",,"30 %","%",1,"ckdIron"
,"37673205",,,,,"indeterminant iron status",,"20 % -29 %","%",1,"ckdIron"
,"37673205",,,,,"chronic heart failure",,"59 %","%",1,"ckdIron"
,"37673205",,,,,"iron deficient",,"49 %","%",1,"ckdIron"
,"37673205",,,,,"indeterminant",,"21 %","%",1,"ckdIron"
,"37673205",,,,,"indeterminant",,"31 %","%",1,"ckdIron"
,"37673205",,,,,"lvef",,"12.1 %","%",1,"ckdIron"
,"37673205",,,,,"iron deficiency sufficiency",,"16.8 %","%",1,"ckdIron"
,"7805220",,,,,"acute heart failure",,"11 %","%",1,"ckdIron"
,"7805220",,,,,"acute heart failure",,"23.4 %","%",1,"ckdIron"
,"7805220",,,,,"chronic heart failure",,"27.6 %","%",1,"ckdIron"
,"7805220",,,,,"chronic heart failure",,"13 %","%",1,"ckdIron"
,"7884571",,,,,"history information",,"71 %","%",1,"ckdIron"
,"7918735",,,,,"males",,"2.9 %","%",1,"ckdIron"
,"7918735",,,,,"females",,"9.9 %","%",1,"ckdIron"
,"7918735",,,,,"males",,"9.4 %","%",1,"ckdIron"
,"7918735",,,,,"females",,"8.8 %","%",1,"ckdIron"
,"7918735",,,,,"macrocytosis",,"6.3 %","%",1,"ckdIron"
,"7918735",,,,,"females",,"3.3 %","%",1,"ckdIron"
,"7991433",,,,,"transferrin saturations",,"18.0 %","%",1,"ckdIron"
,"8090141",,,,,"cases",,"19.4 %","%",1,"ckdIron"
,"8185362",,,,,"hla a sids infants",,"22 %","%",1,"ckdIron"
,"8185362",,,,,"hla a",,"25 %","%",1,"ckdIron"
,"8263957",,,,,"infected cells  respond agonist",,"25 %","%",1,"ckdIron"
,"8263957",,,,,"spontaneous contractions",,"20 %","%",1,"ckdIron"
,"8365742",,,,,"ida cases",,"18.2 %","%",1,"ckdIron"
,"8365742",,,,,"hyperviscosity symptoms cases",,"30.3 %","%",1,"ckdIron"
,"8729856",,,,,"malnutrition",,"83.3 %","%",1,"ckdIron"
,"8867596",,,,,"fetal bovine serum",,"10 %","%",1,"ckdIron"
,"9002942",,,,,"received abt",,"11 %","%",1,"ckdIron"
,"9002942",,,,,"placebo group",,"53 %","%",1,"ckdIron"
,"9002942",,,,,"ferritin",,"48.1 %","%",1,"ckdIron"
,"9002942",,,,,"transferrin saturation",,"40.5 %","%",1,"ckdIron"
,"9072733",,,,,"thirteen digestive fistulas",,"11.9 %","%",1,"ckdIron"
,"9072733",,,,,"abdominal sepsis",,"53.8 %","%",1,"ckdIron"
,"9072733",,,,,"three patients died",,"23 %","%",1,"ckdIron"
,"9141266",,,,,"systemic onset type",,"54 %","%",1,"ckdIron"
,"9141266",,,,,"polyarticular onset type",,"25 %","%",1,"ckdIron"
,"9141266",,,,,"pauciarticular onset type",,"21 %","%",1,"ckdIron"
,"9141266",,,,,"patients polyarticular onset type",,"50 %","%",1,"ckdIron"
,"9141266",,,,,"pauciarticular onset type cases",,"10.8 %","%",1,"ckdIron"
,"9141266",,,,,"methotrexate",,"12.8 %","%",1,"ckdIron"
,"9141266",,,,,"the quality life children jra",,"20 %","%",1,"ckdIron"
,"9358830",,,,,"hypertension",,"71.7 %","%",1,"ckdIron"
,"9394319",,,,,"male",,"51.6 %","%",1,"ckdIron"
,"9394319",,,,,"female patients",,"46.3 %","%",1,"ckdIron"
,"9394319",,,,,"malnutrition",,"41 %","%",1,"ckdIron"
,"9394319",,,,,"males",,"19.8 %","%",1,"ckdIron"
,"9394319",,,,,"females",,"8.1 %","%",1,"ckdIron"
,"9394319",,,,,"patients died",,"15.4 %","%",1,"ckdIron"
,"9394319",,,,,"cardiovascular diseases",,"57.3 %","%",1,"ckdIron"
,"9394319",,,,,"hospitalization needed  patients",,"44 %","%",1,"ckdIron"
,"9595793",,,,,"exposed low moderate high environmental noise",,"13.2 %","%",1,"ckdIron"
,"9595793",,,,,"impairment entitled compensation",,"2.5 %","%",1,"ckdIron"
,"9595793",,,,,"loss",,"18.2 %","%",1,"ckdIron"
,"9595793",,,,,"will attain economic compensation",,"0.4 %","%",1,"ckdIron"
,"9622268",,,,,"cigarette smokers",,"15.2 %","%",1,"ckdIron"
,"9622268",,,,,"hypertension",,"21.9 %","%",1,"ckdIron"
