"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"37863413",,,,,"guinea",," Myopia",,,,,,,,,," choroidal fibrosis",,1,"vacNemus2","2024-03-08"
,"37861476",,"7",,,"",," myopathies and cardiac factors,",,,,,,,,,," TITLE:Hashimoto's thyroiditis-related myopathy",,1,"vacNemus2","2024-03-08"
,"37860785",,"58",,,"",," trigeminal neuropathy",,,,,,,,,," TITLE:Trigeminal neuropathy",,1,"vacNemus2","2024-03-08"
,"37851037",,,,,"",," ",,,,,,,,,," TITLE:Infectious Neuropathies.",,1,"vacNemus2","2024-03-08"
,"37849827",,"3",,,"guinea",," Parkinson's disease,",,,,,,,,,," form-deprivation myopia.",,1,"vacNemus2","2024-03-08"
,"37848526",,"415",,,"",," acute respiratory distress syndrome (ARDS)",,,,,,,,,," severe acute respiratory distress syndrome",,1,"vacNemus2","2024-03-08"
,"37846168",,"18",,,"",," recurrent laryngeal nerve transection,",,,,,,,,,," recurrent laryngeal nerve injury",,1,"vacNemus2","2024-03-08"
,"37842408",,,,,"",," neuromuscular conditions.",,,,,,,,,," Lumbrical and Interosseus Upper Limb Muscles:",,1,"vacNemus2","2024-03-08"
,"37841291",,,,,"",," patients with COVID-19",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37839879",,"42",,,"",," autoimmune disease.",,,,,,,,,," Rheumatoid Arthritis and Sjögren's Syndrome.",,1,"vacNemus2","2024-03-08"
,"37815550",,,,,"",," Airway fibrosis and remodeling",,,,,,,,,," lung fibrosis.",,1,"vacNemus2","2024-03-08"
,"37810258",,"40",,,"",," COVID-19 ARDS",,,,,,,,,," COVID-19 ARDS.",,1,"vacNemus2","2024-03-08"
,"37808480",,"92",,,"",," SMA",,,,,,,,,," septal",,1,"vacNemus2","2024-03-08"
,"37805367",,,,,"",," peripheral neuropathy,",,,,,,,,,," TITLE:Ramen noodle neuropathy:",,1,"vacNemus2","2024-03-08"
,"37802480",,,,,"",," ",,,,,,,,,," ",,1,"vacNemus2","2024-03-08"
,"37800781",,"20",,,"",," ""Myasthenia Gravis.""",,,,,,,,,," Myasthenia Gravis",,1,"vacNemus2","2024-03-08"
,"37799244",,"51",,,"",," necrotizing fasciitis",,,,,,,,,," TITLE:COVID-19:",,1,"vacNemus2","2024-03-08"
,"37797937",,"50",,,"",," postacute COVID syndrome",,,,,,,,,," postacute COVID syndrome",,1,"vacNemus2","2024-03-08"
,"37780204",,,,,"",," severe type SMA-like",,,,,,,,,," spinal muscular atrophy.",,1,"vacNemus2","2024-03-08"
,"37779754",,"40",,,"",," auto-immune and rheumatologic conditions;",,,,,,,,,," TITLE:Dermatomyositis",,1,"vacNemus2","2024-03-08"
,"37776510",,"12",,"12","",," Duchenne and Becker muscular dystrophy",,,,,,,,,," COVID-19:",,1,"vacNemus2","2024-03-08"
,"37773704",,"5",,,"",," ",,,,,,,,,," Lewis lung carcinoma",,1,"vacNemus2","2024-03-08"
,"37772912",,"197",,,"",," pulmonary disease nor vocal fold hypomobility",,,,,,,,,," Cough.",,1,"vacNemus2","2024-03-08"
,"37768500",,"189",,"189","",," COVID-19.",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37766430",,,,,"",," ",,,,,,,,,," ALS",,1,"vacNemus2","2024-03-08"
,"37765187",,,,,"",," ",,,,,,,,,," Neuropathy.",,1,"vacNemus2","2024-03-08"
,"37761516",,"79",,,"",," cerebral palsy",,,,,,,,,," Cerebral Palsy and Other Neuromuscular Complex Chronic Conditions.",,1,"vacNemus2","2024-03-08"
,"37760837",,"60",,,"",," persisting sensory and motor disorders",,,,,,,,,," Residual Neurological Symptoms",,1,"vacNemus2","2024-03-08"
,"37752337",,"63",,,"",," acute respiratory distress syndrome",,,,,,,,,," Covid-19-related acute respiratory distress syndrome",,1,"vacNemus2","2024-03-08"
,"37750895",,,,,"",," inflammatory myopathy",,,,,,,,,," inflammatory myopathy",,1,"vacNemus2","2024-03-08"
,"37750658",,"299",,,"",," without chronic disease,",,,,,,,,,," mortality",,1,"vacNemus2","2024-03-08"
,"37747884",,"559",,,"indonesia",," COVID-19",,,,,,,,,," severe COVID-19",,1,"vacNemus2","2024-03-08"
,"37745077",,,,,"",," antinociceptive",,,,,,,,,," antinociceptive",,1,"vacNemus2","2024-03-08"
,"37744204",,"212663",,,"puerto rico",," (COVID-19",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37728447",,"859",,,"",," residual paralysis",,,,,,,,,," neuromuscular blockade",,1,"vacNemus2","2024-03-08"
,"37725660",,,,,"",," TITLE:Bilateral Optic Neuropathy",,,,,,,,,," TITLE:Bilateral Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"37724398",,,,,"",," ",,,,,,,,,," renal interstitial fibrosis",,1,"vacNemus2","2024-03-08"
,"37723913",,"53",,,"malaysia",," ",,,,,,,,,," Guillain-Barré Syndrome",,1,"vacNemus2","2024-03-08"
,"37721345",,,,,"",," idiopathic, inflammatory myopathy",,,,,,,,,," TITLE:Myositis after SARS-CoV-2",,1,"vacNemus2","2024-03-08"
,"37720922",,,,,"",," cancer or other chronic diseases",,,,,,,,,," TITLE:SymptomGraph:",,1,"vacNemus2","2024-03-08"
,"37719802",,"13",,,"",," ",,,,,,,,,," systemic lupus erythematosus",,1,"vacNemus2","2024-03-08"
,"37719518",,,,,"",," post-COVID-19 vaccination neuropathy.",,,,,,,,,," TITLE:Small Fiber Neuropathy",,1,"vacNemus2","2024-03-08"
,"37717533",,,,,"",," ",,,,,,,,,," pulmonary hypertension",,1,"vacNemus2","2024-03-08"
,"37717026",,,,,"",," ",,,,,,,,,," neuromuscular junction regeneration",,1,"vacNemus2","2024-03-08"
,"37716450",,"8",,,"american",," unilateral visual loss",,,,,,,,,," TITLE:Leber Hereditary Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"37715376",,,,,"",," hHSFs",,,,,,,,,," hypertrophic scar fibroblasts",,1,"vacNemus2","2024-03-08"
,"37712090",,,,,"",," myasthenia gravis, and small fiber neuropathy.",,,,,,,,,," small fiber neuropathy.",,1,"vacNemus2","2024-03-08"
,"37708563",,"746",,"746","chinese",," pain and sensory abnormalities.",,,,,,,,,," Peripheral Neuropathy:",,1,"vacNemus2","2024-03-08"
,"37707639",,,,,"",," fibromyalgia, myalgic encephalomyelitis,",,,,,,,,,," fibromyalgia",,1,"vacNemus2","2024-03-08"
,"37705059",,"3",,,"",," disease specific,",,,,,,,,,," SMA",,1,"vacNemus2","2024-03-08"
,"37704119",,,,,"chinese",," lung diseases.",,,,,,,,,," pulmonary injury and fibrosis",,1,"vacNemus2","2024-03-08"
,"37701125",,"17",,,"",," period.",,,,,,,,,," SARS-CoV-2 infection",,1,"vacNemus2","2024-03-08"
,"37701008",,"29",,,"",," acute respiratory failure,",,,,,,,,,," TITLE:Facilitated Intubation:",,1,"vacNemus2","2024-03-08"
,"37696275",,"448",,,"",," endophthalmitis, intraocular inflammation,",,,,,,,,,," geographic atrophy",,1,"vacNemus2","2024-03-08"
,"37694736",,"20",,,"",," COVID-19",,,,,,,,,," COVID-19:",,1,"vacNemus2","2024-03-08"
,"37694232",,"30",,"30","",," central neuropathy",,,,,,,,,," Subclinical Hypothyroid",,1,"vacNemus2","2024-03-08"
,"37693623",,"423",,,"",," long COVID",,,,,,,,,," COVID:",,1,"vacNemus2","2024-03-08"
,"37690783",,"3485",,"3485","brazil",," COVID-19 patients than for patients who did not present the disease",,,,,,,,,," COVID-19:",,1,"vacNemus2","2024-03-08"
,"37685722",,,,,"",," fatigue and neuromuscular disorders.",,,,,,,,,," Anterior Cruciate Ligament Injury Rehabilitation:",,1,"vacNemus2","2024-03-08"
,"37682791",,"36",,,"",," grade 1 and 2 neuropathy",,,,,,,,,," mantle cell lymphoma.",,1,"vacNemus2","2024-03-08"
,"37675472",,,,,"",," PASC",,,,,,,,,," SARS-CoV-2 infection.",,1,"vacNemus2","2024-03-08"
,"37674422",,"74",,,"",," sensory and motor neuropathy",,,,,,,,,," Chronic Inflammatory Demyelinating Polyneuropathy",,1,"vacNemus2","2024-03-08"
,"37674419",,,,,"",," neuromuscular diseases,",,,,,,,,,," neuromuscular disorders.",,1,"vacNemus2","2024-03-08"
,"37672829",,"40",,,"",," ",,,,,,,,,," oculomotor nerve palsy",,1,"vacNemus2","2024-03-08"
,"37672715",,"2",,,"",," BLM-induced fibrosis",,,,,,,,,," idiopathic pulmonary fibrosis.",,1,"vacNemus2","2024-03-08"
,"37671052",,"183",,,"",," breast cancer,",,,,,,,,,," breast cancer",,1,"vacNemus2","2024-03-08"
,"37669059",,,,,"",," ",,,,,,,,,," Trabeculectomy",,1,"vacNemus2","2024-03-08"
,"37668531",,,,,"",," nonalcoholic steatohepatitis (NASH)",,,,,,,,,," hepatic fibrosis",,1,"vacNemus2","2024-03-08"
,"37667277",,,,,"",," Enteric neuropathies,",,,,,,,,,," nNOS-deficient",,1,"vacNemus2","2024-03-08"
,"37665747",,,,,"",," ",,,,,,,,,," systemic sclerosis.",,1,"vacNemus2","2024-03-08"
,"37663156",,,,,"",," ",,,,,,,,,," Post-COVID",,1,"vacNemus2","2024-03-08"
,"37661985",,"13",,,"india",," ROCM",,,,,,,,,," TITLE:Rhino orbital cerebral mucormycosis",,1,"vacNemus2","2024-03-08"
,"37661804",,,,,"",," ocular diseases",,,,,,,,,," Retinal Ganglion Cell Survival",,1,"vacNemus2","2024-03-08"
,"37661388",,,,,"",," ",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37660684",,,,,"",," patients with CTS",,,,,,,,,," primary carpal tunnel syndrome:",,1,"vacNemus2","2024-03-08"
,"37660538",,,,,"",," muscle weakness",,,,,,,,,," EAMG",,1,"vacNemus2","2024-03-08"
,"37660309",,,,,"",," dysfunction and dysautonomia,",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37652148",,,,,"",," ",,,,,,,,,," scar formation",,1,"vacNemus2","2024-03-08"
,"37648629",,"6",,,"",," rocuronium (0.5 mg kg",,,,,,,,,," neuromuscular blockade",,1,"vacNemus2","2024-03-08"
,"37647296",,"10",,,"",," neuropathy",,,,,,,,,," Idiopathic Unilateral Foot Drop.",,1,"vacNemus2","2024-03-08"
,"37646888",,"4",,,"",," ",,,,,,,,,," Non-Alcoholic Fatty Liver Disease.",,1,"vacNemus2","2024-03-08"
,"37645436",,,,,"",," demyelinating neuropathy.CONTEXT:",,,,,,,,,," demyelinating neuropathy.",,1,"vacNemus2","2024-03-08"
,"37644972",,"274",,,"argentina",," acute hypoxemic respiratory failure (AHRF)",,,,,,,,,," Hypoxemic Respiratory Failure:",,1,"vacNemus2","2024-03-08"
,"37644749",,,,,"",," diabetic ",,,,,,,,,," diabetic peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"37642833",,"8392",,,"swedish",," 360-day mortality",,,,,,,,,," COVID-19:",,1,"vacNemus2","2024-03-08"
,"37638046",,"6",,,"",," podocyte injury,",,,,,,,,,," diabetic nephropathy.",,1,"vacNemus2","2024-03-08"
,"37638007",,"91",,,"",," COVID-19",,,,,,,,,," COVID-19 and idiopathic inflammatory myopathy.",,1,"vacNemus2","2024-03-08"
,"37633734",,"33",,,"",," severe neuromuscular diseases.CONTEXT:",,,,,,,,,," severe neuromuscular diseases.",,1,"vacNemus2","2024-03-08"
,"37631371",,,,,"",," LA67-RL",,,,,,,,,," Keloid",,1,"vacNemus2","2024-03-08"
,"37620404",,"30",,,"",," mild stenosis and moderate to severe stenosis.",,,,,,,,,," severe stenosis:",,1,"vacNemus2","2024-03-08"
,"37614973",,,,,"",," Inflammatory muscle diseases:",,,,,,,,,," Inflammatory muscle diseases:",,1,"vacNemus2","2024-03-08"
,"37608685",,"209",,,"",," S",,,,,,,,,," Superior Laryngeal Nerve Block.",,1,"vacNemus2","2024-03-08"
,"37606998",,"16",,,"",," neuropathic pain.",,,,,,,,,," neuropathy.",,1,"vacNemus2","2024-03-08"
,"37606850",,,,,"",," Lung Injury and Lung Fibrosis",,,,,,,,,," Lung Fibrosis",,1,"vacNemus2","2024-03-08"
,"37603549",,,,,"",," prior neuro-ophthalmic manifestations of VZV.",,,,,,,,,," varicella-zoster virus.",,1,"vacNemus2","2024-03-08"
,"37602241",,"174",,,"turkey",," myasthenia gravis",,,,,,,,,," myasthenia gravis",,1,"vacNemus2","2024-03-08"
,"37601060",,,,,"",," myocarditis and AIH",,,,,,,,,," autoimmune hepatitis-a",,1,"vacNemus2","2024-03-08"
,"37597215",,"140",,,"",," ",,,,,,,,,," after abortion.",,1,"vacNemus2","2024-03-08"
,"37594996",,,,,"",," OSCC.",,,,,,,,,," oral squamous cell carcinoma",,1,"vacNemus2","2024-03-08"
,"37593870",,"10",,,"chinese",," pathological changes and extracellular matrix (ECM)",,,,,,,,,," peritoneal fibrosis",,1,"vacNemus2","2024-03-08"
,"37584088",,,,,"",," diabetic",,,,,,,,,," diabetic neuropathy",,1,"vacNemus2","2024-03-08"
,"37581128",,,,,"",," nerve injuries.",,,,,,,,,," Nerve Injuries).",,1,"vacNemus2","2024-03-08"
,"37568533",,"5000000",,,"",," ",,,,,,,,,," Advanced Dry Age-Related Macular Degeneration",,1,"vacNemus2","2024-03-08"
,"37566530",,,,,"",," Spinal Muscular Atrophy",,,,,,,,,," Spinal Muscular Atrophy",,1,"vacNemus2","2024-03-08"
,"37566067",,,,,"",," glaucomatous neuropathy,",,,,,,,,,," Retinal Ischemia-A Potential Chronic Glaucoma",,1,"vacNemus2","2024-03-08"
,"37559813",,,,,"",," developed GBS",,,,,,,,,," Guillain-Barré Syndrome",,1,"vacNemus2","2024-03-08"
,"37558176",,,,,"",," inflammatory and neuropathic pain.",,,,,,,,,," chronic allodynia",,1,"vacNemus2","2024-03-08"
,"37556589",,,,,"",," mechanical hyperalgesia of PIPN.",,,,,,,,,," peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"37556385",,,,,"",," paclitaxel-induced neuropathy.",,,,,,,,,," neuropathy.",,1,"vacNemus2","2024-03-08"
,"37553249",,,,,"",," severe motor impairments.",,,,,,,,,," distal myopathy.",,1,"vacNemus2","2024-03-08"
,"37548153",,,,,"",," Peripheral arterial disease and critical limb ischemia",,,,,,,,,," Angiogenesis and Muscle Recovery",,1,"vacNemus2","2024-03-08"
,"37547294",,,,,"",," moderate centronuclear myopathy.CONTEXT:",,,,,,,,,," moderate centronuclear myopathy.",,1,"vacNemus2","2024-03-08"
,"37540565",,,,,"",," Optic Neuropathy",,,,,,,,,," Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"28846327",,,,,"",," ",,,,,,,,,," TITLE:Piriformis Injection",,1,"vacNemus2","2024-03-08"
,"37535933",,"103",,,"",," ocular vascular occlusion",,,,,,,,,," OCULAR VASCULAR OCCLUSION.",,1,"vacNemus2","2024-03-08"
,"37535786",,"20",,,"",," cervical dystonia.",,,,,,,,,," Levator Scapulae",,1,"vacNemus2","2024-03-08"
,"37535100",,"3118",,,"",," COVID-19",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37532556",,,,,"",," bortezomib-induced peripheral neuropathy.",,,,,,,,,," Peripheral Neuropathy.",,1,"vacNemus2","2024-03-08"
,"37527595",,,,,"",," ",,,,,,,,,," hepatic fibrosis",,1,"vacNemus2","2024-03-08"
,"37521884",,"50",,,"",," ",,,,,,,,,," Ischemic Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"37521444",,"50",,,"india",," radiological pulmonary abnormalities.",,,,,,,,,," pulmonary fibrosis",,1,"vacNemus2","2024-03-08"
,"37521141",,,,,"",," TITLE:Acute motor axonal neuropathy",,,,,,,,,," TITLE:Acute motor axonal neuropathy",,1,"vacNemus2","2024-03-08"
,"37519588",,,,,"",," fever, fits, hyponatremia, and polyuria",,,,,,,,,," Meningoencephalitis,",,1,"vacNemus2","2024-03-08"
,"37519528",,,,,"",," pediatric muscular dystrophies and neuromuscular conditions",,,,,,,,,," Muscular Dystrophy",,1,"vacNemus2","2024-03-08"
,"37515335",,"12",,,"",," ",,,,,,,,,," pulmonary fibrosis].",,1,"vacNemus2","2024-03-08"
,"37510982",,"25",,,"",," (25 eyes).",,,,,,,,,," Acute Nonarteritic Anterior Ischemic Optic Neuropathy:",,1,"vacNemus2","2024-03-08"
,"37510755",,"5",,,"",," ",,,,,,,,,," Morton's Neuroma:",,1,"vacNemus2","2024-03-08"
,"37510237",,"60",,,"",," post-COVID-19 myopericarditis and heart failure",,,,,,,,,," ANO5-Related Distal Myopathy.",,1,"vacNemus2","2024-03-08"
,"37506140",,,,,"",," LN patients",,,,,,,,,," renal fibrosis",,1,"vacNemus2","2024-03-08"
,"37505930",,"67",,,"germany, austria, switzerland",," systemic botulism",,,,,,,,,," TITLE:Iatrogenic systemic botulism",,1,"vacNemus2","2024-03-08"
,"37504553",,,,,"",," COVID-19.",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"37495086",,,,,"",," acute or chronic COVID-19.",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"37492646",,,,,"",," COVID-19 respiratory infection.",,,,,,,,,," TITLE:Arteritic Anterior Ischemic Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"37490306",,,,,"",," myotubular myopathies",,,,,,,,,," centronuclear myopathy.",,1,"vacNemus2","2024-03-08"
,"37485459",,,,,"",," intraocular inflammation or glaucomatous optic neuropathy",,,,,,,,,," Glaucoma",,1,"vacNemus2","2024-03-08"
,"37484958",,"4",,,"china",," T2DM and DSPN",,,,,,,,,," type 2 diabetes mellitus with distal symmetric polyneuropathy",,1,"vacNemus2","2024-03-08"
,"37483534",,,,,"",," ",,,,,,,,,," TITLE:Proximal myopathy:",,1,"vacNemus2","2024-03-08"
,"37483026",,,,,"",," ",,,,,,,,,," spontaneous hypertension",,1,"vacNemus2","2024-03-08"
,"37482400",,,,,"",," dystonia.",,,,,,,,,," botulinum toxin",,1,"vacNemus2","2024-03-08"
,"37475984",,,,,"",," Diabetic neuropathy",,,,,,,,,," diabetic",,1,"vacNemus2","2024-03-08"
,"37469084",,,,,"",," aortic, arterial and venous thrombosis)",,,,,,,,,," Long COVID-19.",,1,"vacNemus2","2024-03-08"
,"37468197",,"3",,,"",," those who were not exposed.",,,,,,,,,," neuromuscular blockade:",,1,"vacNemus2","2024-03-08"
,"37467181",,"3",,,"",," inflammatory and neuropathic pain.",,,,,,,,,," neuropathic pain.",,1,"vacNemus2","2024-03-08"
,"37466117",,,,,"",," persistent post-COVID-19 neuromuscular symptoms.",,,,,,,,,," TITLE:Persistent post-COVID-19 neuromuscular symptoms.",,1,"vacNemus2","2024-03-08"
,"37465655",,"16",,,"",," wound botulism",,,,,,,,,," TITLE:Botulism",,1,"vacNemus2","2024-03-08"
,"37464381",,,,,"",," severe acute respiratory distress syndrome (ARDS)",,,,,,,,,," severe acute respiratory distress syndrome:",,1,"vacNemus2","2024-03-08"
,"37459498",,"65",,,"",," severe bipolar depression",,,,,,,,,," bipolar depression.",,1,"vacNemus2","2024-03-08"
,"37457608",,"39",,,"",,"osinophilic esophagitis or acid reflux),",,,,,,,,,," Benign Esophageal Stenosis",,1,"vacNemus2","2024-03-08"
,"37457010",,,,,"",," compressive neuropathy",,,,,,,,,," chronic constriction injury of the rat sciatic nerve.",,1,"vacNemus2","2024-03-08"
,"37456994",,,,,"",," peripheral nerve diseases",,,,,,,,,," sciatic nerve",,1,"vacNemus2","2024-03-08"
,"37453883",,"70",,"10","",," under",,,,,,,,,," Pancreatic Fibrosis",,1,"vacNemus2","2024-03-08"
,"37453233",,"81",,,"",," severe scoliosis",,,,,,,,,," spinal muscular atrophy.",,1,"vacNemus2","2024-03-08"
,"37448816",,"24",,,"",," autophagy impairment",,,,,,,,,," Peripheral Neuropathy",,1,"vacNemus2","2024-03-08"
,"37446036",,,,,"",," SMA",,,,,,,,,," Idiosyncratic Drug-Induced Liver Injury",,1,"vacNemus2","2024-03-08"
,"37445542",,"1122",,,"netherlands",," acute hypoxemic respiratory failure",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37443129",,,,,"",," ",,,,,,,,,," diabetic retinopathy.",,1,"vacNemus2","2024-03-08"
,"37440610",,,,,"",," severe glabellar lines.",,,,,,,,,," TITLE:DaxibotulinumtoxinA-lanm",,1,"vacNemus2","2024-03-08"
,"37436955",,,,,"chinese",," ",,,,,,,,,," Keloid Fibroblasts",,1,"vacNemus2","2024-03-08"
,"37435534",,"28",,,"",," greater impairments in physical functioning, ",,,,,,,,,," COVID-19 associated acute respiratory distress syndrome",,1,"vacNemus2","2024-03-08"
,"37435242",,"500000",,,"",," orthostatic",,,,,,,,,," Dysautonomia.",,1,"vacNemus2","2024-03-08"
,"37432024",,"38",,,"iran",," DM.",,,,,,,,,," dermatomyositis",,1,"vacNemus2","2024-03-08"
,"37431890",,,,,"",," DN.",,,,,,,,,," diabetic neuropathy",,1,"vacNemus2","2024-03-08"
,"37431875",,"15",,,"",," bilateral optic neuritis,",,,,,,,,,," TITLE:Bilateral Optic Neuritis and Hypophysitis With Diabetes Insipidus",,1,"vacNemus2","2024-03-08"
,"37430018",,"7",,,"",," ",,,,,,,,,," TITLE:Neuromuscular compartmentation of the subscapularis muscle",,1,"vacNemus2","2024-03-08"
,"37427611",,"99",,,"pakistan",," isolated peripheral nerve injuries",,,,,,,,,," TITLE:Neuropathy following intramuscular injections:",,1,"vacNemus2","2024-03-08"
,"37426881",,,,,"",," ",,,,,,,,,," cancer",,1,"vacNemus2","2024-03-08"
,"37425218",,"8",,,"",," TITLE:Panuveitis and optic neuropathy",,,,,,,,,," TITLE:Panuveitis and optic neuropathy",,1,"vacNemus2","2024-03-08"
,"30969650",,,,,"greek",," complaints of drooping,",,,,,,,,,," TITLE:Ptosis Correction",,1,"vacNemus2","2024-03-08"
,"37422300",,,,,"",," ",,,,,,,,,," TITLE:Guillain-Barre Syndrome",,1,"vacNemus2","2024-03-08"
,"37419530",,,,,"",," ",,,,,,,,,," COVID-19.",,1,"vacNemus2","2024-03-08"
,"37419296",,,,,"",," SLE,",,,,,,,,,," systemic lupus erythematosus",,1,"vacNemus2","2024-03-08"
,"37415869",,"181",,,"",," gastrointestinal intolerance",,,,,,,,,," COVID-19",,1,"vacNemus2","2024-03-08"
,"37415646",,,,,"",," ",,,,,,,,,," oral hemangiolymphangioma.",,1,"vacNemus2","2024-03-08"
,"37401322",,"24",,"8","",," diabetic polyneuropathy",,,,,,,,,," diabetic polyneuropathy",,1,"vacNemus2","2024-03-08"
,"37400258",,,,,"",," Multifocal Motor Neuropathy.CONTEXT:",,,,,,,,,," Multifocal Motor Neuropathy.",,1,"vacNemus2","2024-03-08"
,"37400257",,,,,"",," Multifocal Motor Neuropathy.CONTEXT:",,,,,,,,,," Multifocal Motor Neuropathy.",,1,"vacNemus2","2024-03-08"
,"37398713",,,,,"",," exercise intolerance",,,,,,,,,," Exercise Intolerance Following COVID-19",,1,"vacNemus2","2024-03-08"
,"37395948",,"30",,"30","",," SCN entrapment",,,,,,,,,," cluneal nerve entrapment:",,1,"vacNemus2","2024-03-08"
,"37394764",,,,,"",," ",,,,,,,,,," SARS-CoV-2",,1,"vacNemus2","2024-03-08"
,"37392195",,,,,"",," optic neuropathy.",,,,,,,,,," Ischemic Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"37390022",,,,,"",," neuropathic allodynia.",,,,,,,,,," Paclitaxel-Induced Neuropathic Pain",,1,"vacNemus2","2024-03-08"
,"37388725",,,,,"",," autoimmune nodopathies.CONTEXT:",,,,,,,,,," autoimmune nodopathies.",,1,"vacNemus2","2024-03-08"
,"37386607",,"15",,,"new zealand",," leading arrhythmia",,,,,,,,,," sugammadex",,1,"vacNemus2","2024-03-08"
,"37383889",,"105",,"105","",," acute bilateral visual loss secondary to methanol intoxication",,,,,,,,,," optic neuropathy",,1,"vacNemus2","2024-03-08"
,"37383718",,,,,"",," hepatic fibrosis",,,,,,,,,," hepatic fibrosis",,1,"vacNemus2","2024-03-08"
