"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"25497320",,"50","50","50","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25497262",,"32","32","32","",," CAD",,,,,,,,,," coronary artery disease:",,1,"projTutoTrialRisk","2024-02-06"
,"25497250",,"1391",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25496727",,"169","169","87","cameroon",," cardiovascular risk factors.",,,,,,,,,," HIV-infected antiretroviral",,1,"projTutoTrialRisk","2024-02-06"
,"25496294",,,,,"",," IDH.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25496088",,"188","188","188","netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25495748",,"122","122","56","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25495568",,"378","378",,"russia",," those who were assigned to the control group,",,,,,,,,,," hypertensive",,1,"projTutoTrialRisk","2024-02-06"
,"25495543",,,,,"denmark",," ischemic heart disease or heart failure.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25495490",,"3066","3066","3066","",,"breast cancer",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25495109",,,,,"",," diabetes and CHD risk factors.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25494832",,,,,"united states",," ",,,,,,,,,," HSV-2",,1,"projTutoTrialRisk","2024-02-06"
,"25494823",,,,,"germany",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25494333",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25493035",,"38","38","38","",," food intolerance",,,,,,,,,," gastro-esophageal reflux disease",,1,"projTutoTrialRisk","2024-02-06"
,"25492697",,,"4","4","",," neuropathic pain",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25491920",,,"3","3","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25491714",,"171","171","71","spanish",," STI risk factors",,,,,,,,,," chlamydia and gonorrhea",,1,"projTutoTrialRisk","2024-02-06"
,"25491556",,"149","149","149","germany",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25491499",,,,"62","new zealand, iran",," Vitamin D deficiency/insufficiency",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25491116",,,,,"",," ",,,,,,,,,," atopic dermatitis",,1,"projTutoTrialRisk","2024-02-06"
,"25491033",,"90","90","90","poland",," atherosclerotic vascular complications,",,,,,,,,,," TITLE:Cardiovascular risk",,1,"projTutoTrialRisk","2024-02-06"
,"25491026",,"712","712","712","spain",," overweight/obesity or underweight,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25490367",,"228","228",,"",," diabetes mellitus",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25488965",,"471","471","471","",," human papillomavirus and smoking status.",,,,,,,,,," head and neck cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"25488963",,"1035","1035","1035","japan",," linifanib",,,,,,,,,," advanced hepatocellular carcinoma:",,1,"projTutoTrialRisk","2024-02-06"
,"25488826",,,"2062","2062","",," ",,,,,,,,,," prostate cancer:",,1,"projTutoTrialRisk","2024-02-06"
,"25487817",,"4000","4000","4000","",," cervicocephalic arterial stenosis, diabetes, and hypertension.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25487763",,,,"199","germany",," ",,,,,,,,,," coronary heart disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25487669",,,"27","27","japan",," ",,,,,,,,,," severe childhood IgA nephropathy.",,1,"projTutoTrialRisk","2024-02-06"
,"25487306",,"28758","28758","28758","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25487012",,,,,"",," ",,,,,,,,,," myelodysplastic syndrome",,1,"projTutoTrialRisk","2024-02-06"
,"25486991",,,,"46","",," ",,,,,,,,,," remote purulent skin and soft tissue infections.",,1,"projTutoTrialRisk","2024-02-06"
,"25486673",,"235","235","235","dutch",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25483663",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25483483",,,,,"united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25483019",,"92","92","92","",," cardiovascular disease risk factors,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25482425",,"300","300","300","",," nonmajor bleeding.",,,,,,,,,," venous thrombosis.",,1,"projTutoTrialRisk","2024-02-06"
,"25482300",,,,,"china",," cardiovascular disease, diabetes, and chronic hepatitis B.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25481918",,"1621",,"1621","",," ",,,,,,,,,," Overweight and Obese Women Smokers.",,1,"projTutoTrialRisk","2024-02-06"
,"25481454",,"3784","3784",,"netherlands",," high on personality risk traits,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25481050",,"118","118","118","",," ",,,,,,,,,," acute myeloid leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"25480678",,"96","7",,"",," aneurysm size and neck width",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25480673",,"720","720","720","china",," ",,,,,,,,,," primary glomerulonephritis:",,1,"projTutoTrialRisk","2024-02-06"
,"25480344",,"117","117","117","",," ",,,,,,,,,," coronary heart disease--a",,1,"projTutoTrialRisk","2024-02-06"
,"25480020",,"400","400","400","canada",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25479962",,"38","38","38","",," hydrocephalus or delayed cerebral infarction",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25479542",,"97","97","97","brazil",," ",,,,,,,,,," type 2 diabetes mellitus.",,1,"projTutoTrialRisk","2024-02-06"
,"25479102",,,,"4127","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25478956",,,,,"",," depression and posttraumatic stress disorder.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25477424",,"36","36","36","",," CKD and hypertension",,,,,,,,,," chronic kidney disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25476755",,"326","326","326","japanese",," type 2 diabetes.",,,,,,,,,," Type 2 Diabetes.",,1,"projTutoTrialRisk","2024-02-06"
,"25475464",,"1192","1192","1192","",," ischemic heart disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25475460",,"992","992","992","",," multivessel disease.",,,,,,,,,," coronary artery disease.",,1,"projTutoTrialRisk","2024-02-06"
,"25475110",,"27","27","27","united states",," colorectal cancer, CVD,",,,,,,,,,," cancer, cardiovascular disease and gastrointestinal bleeding",,1,"projTutoTrialRisk","2024-02-06"
,"25474553",,,,"186","",," diabetes (n=191) or prior preeclampsia",,,,,,,,,," preeclampsia",,1,"projTutoTrialRisk","2024-02-06"
,"25473041",,"500","500","500","",," coronary artery disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25473002",,"22","22","4","",," ",,,,,,,,,," advanced breast cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"25472687",,,,"13","",," ",,,,,,,,,," sickle cell anemia.",,1,"projTutoTrialRisk","2024-02-06"
,"25472660",,"440","200",,"australia, france",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25471989",,,,"40","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25471753",,"15854","15854","15854","",," diabetes.",,,,,,,,,," diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25471337",,,"319","22","germany",," Emotional deficits",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25471256",,"68","68","23","",," ",,,,,,,,,," Fall-Related Wrist Fractures",,1,"projTutoTrialRisk","2024-02-06"
,"25471234",,"1078","1078","309","japan",," ANSWERNO",,,,,,,,,," hypertensive",,1,"projTutoTrialRisk","2024-02-06"
,"25470986",,"84","84",,"",," ",,,,,,,,,," acute myeloid leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"25469065",,"47","47",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25468946",,"431","298","298","american",," diabetes",,,,,,,,,," diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25468567",,"1827","1827","1827","",," ",,,,,,,,,," acute lymphoblastic leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"25468397",,"379","379","379","",," ",,,,,,,,,," hypertension",,1,"projTutoTrialRisk","2024-02-06"
,"25467619",,"569","569","569","",," ",,,,,,,,,," type 2 diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25467617",,"150","150","150","pakistan",," Preeclampsia",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25467562",,"335","335","168","australia, new zealand",," heart failure).",,,,,,,,,," atrial fibrillation-specific",,1,"projTutoTrialRisk","2024-02-06"
,"25467249",,,"26","26","",," cardiovascular disease",,,,,,,,,," TITLE:HIV infection and arterial inflammation",,1,"projTutoTrialRisk","2024-02-06"
,"25466664",,"16","16","16","",," dyslipidemia or close dyslipidemia.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25466655",,"66","66","66","",," type 2 diabetes.",,,,,,,,,," type 2 diabetes.",,1,"projTutoTrialRisk","2024-02-06"
,"25466412",,,,,"german",," ",,,,,,,,,," coronary artery disease and periodontitis.",,1,"projTutoTrialRisk","2024-02-06"
,"25466382",,"37","37","28","",," fatigue (19%) and pneumonitis",,,,,,,,,," metastatic renal cell carcinoma",,1,"projTutoTrialRisk","2024-02-06"
,"25465830",,,,,"",," ",,,,,,,,,," heart failure",,1,"projTutoTrialRisk","2024-02-06"
,"25465497",,,,"78","american",," ",,,,,,,,,," prostate cancer",,1,"projTutoTrialRisk","2024-02-06"
,"25465451",,,,"28","",," cartilage necrosis/deformation",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25465191",,,,,"united kingdom",," lymph nodes metastases",,,,,,,,,," Wilms tumour",,1,"projTutoTrialRisk","2024-02-06"
,"25464446",,"200","200","200","",," ",,,,,,,,,," coronary artery disease:",,1,"projTutoTrialRisk","2024-02-06"
,"25464418",,"1498",,"1253","",," ",,,,,,,,,," ST-elevation myocardial infarction",,1,"projTutoTrialRisk","2024-02-06"
,"25464263",,"1447",,,"ireland",," those with clinical issues",,,,,,,,,," atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"25464209",,,,,"germany",," disorders of circulatory system",,,,,,,,,," disorders of circulatory system",,1,"projTutoTrialRisk","2024-02-06"
,"25463092",,"11","11","11","",," ",,,,,,,,,," low grade systemic inflammation and insulin resistance",,1,"projTutoTrialRisk","2024-02-06"
,"25462647",,,,"3","",," ",,,,,,,,,," alcohol intoxication and autonomic arousal",,1,"projTutoTrialRisk","2024-02-06"
,"25462210",,"87",,"14","australia",," ",,,,,,,,,," malignant bowel obstruction.",,1,"projTutoTrialRisk","2024-02-06"
,"25462022",,"273","273","273","",," ",,,,,,,,,," myeloma",,1,"projTutoTrialRisk","2024-02-06"
,"25461690",,"2031",,,"",," stent thrombosis or bleeding complications.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25461496",,"450","450","450","american",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25460855",,"112",,"56","",," ",,,,,,,,,," longstanding persistent atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"25460357",,"79","48","48","",," ",,,,,,,,,," acute myeloid leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"25460342",,"300","300","300","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25460095",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25459912",,"215","215","215","",," diabetes.",,,,,,,,,," type 2 diabetes:",,1,"projTutoTrialRisk","2024-02-06"
,"25459498",,"731","731","731","",," K. pneumoniae liver abscess.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25459040",,"200","200","200","poland",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25459036",,"1023","1023","1023","united states",," cardiac death, stroke, and transient ischemic attacks",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25458910",,"40","40","40","",," ",,,,,,,,,," respiratory syncytial virus bronchiolitis.",,1,"projTutoTrialRisk","2024-02-06"
,"25458699",,,"897","897","",," ",,,,,,,,,," autoimmune thyroid diseases.",,1,"projTutoTrialRisk","2024-02-06"
,"25458669",,,,,"switzerland",," ",,,,,,,,,," type 2 diabetes mellitus:",,1,"projTutoTrialRisk","2024-02-06"
,"25458662",,"83",,"36","",," CKD.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25458657",,"275","275","275","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25458644",,"3876","3876","3876","",," diabetes.",,,,,,,,,," ischemic stroke",,1,"projTutoTrialRisk","2024-02-06"
,"25458336",,"1281","1281","1281","india",," diabetes, hypertension and obesity",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25458329",,,"34",,"",," type 2 diabetes mellitus",,,,,,,,,," cardiovascular",,1,"projTutoTrialRisk","2024-02-06"
,"25458326",,"537","537",,"india, united states",," ",,,,,,,,,," diabetes",,1,"projTutoTrialRisk","2024-02-06"
,"25457496",,"2595","2595","2595","netherlands",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25457470",,"59","33","33","",," seizures, or acute renal failure",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25457458",,"116","116","116","",," those with aortic dissection,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25456878",,"304","304","304","italy",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25456871",,,,,"",," ",,,,,,,,,," major gastrointestinal hemorrhage in patients with atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"25456863",,"3807",,"3807","korean",," stroke",,,,,,,,,," acute myocardial infarction.",,1,"projTutoTrialRisk","2024-02-06"
,"25456795",,"94","94","94","italy",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25456793",,,"16712","16712","",," ",,,,,,,,,," risk of preterm birth",,1,"projTutoTrialRisk","2024-02-06"
,"25456363",,"263","20","20","france, slovakia",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25456333",,"986","986",,"lebanon",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25456331",,"905",,,"italy",," alcohol problems",,,,,,,,,," fetal alcohol spectrum disorders",,1,"projTutoTrialRisk","2024-02-06"
,"25456290",,"102","102","102","",," ",,,,,,,,,," seroma:",,1,"projTutoTrialRisk","2024-02-06"
,"25456213",,"540","540","540","australia, new zealand",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25456099",,"1111",,"1111","united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25455544",,"358","358","358","",," ",,,,,,,,,," severe, inoperable aortic stenosis:",,1,"projTutoTrialRisk","2024-02-06"
,"25455511",,"39","39","39","",," Overweight and obesity",,,,,,,,,," insulin resistance and cognition in patients with depressive disorders:",,1,"projTutoTrialRisk","2024-02-06"
,"25455006",,"33357","33357","33357","",," strokes.",,,,,,,,,," TITLE:Stroke",,1,"projTutoTrialRisk","2024-02-06"
,"25455003",,,"135","67","",," ANSWERNO",,,,,,,,,," active rheumatoid arthritis:",,1,"projTutoTrialRisk","2024-02-06"
,"25454987",,,"137","137","",," ",,,,,,,,,," TITLE:Short and long telomeres",,1,"projTutoTrialRisk","2024-02-06"
,"25454974",,"40","40","40","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25454952",,"636","636","40","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25453518",,"100","100","100","",," ",,,,,,,,,," multiple sclerosis",,1,"projTutoTrialRisk","2024-02-06"
,"25453457",,"2916","81",,"spain",," cerebral small vessel disease.",,,,,,,,,," recent lacunar stroke:",,1,"projTutoTrialRisk","2024-02-06"
,"25453443",,"1710","1710","1710","",," strokes.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25453396",,"99","104","52","",," low density lipoproteins, high density lipoproteins",,,,,,,,,," diabetes:",,1,"projTutoTrialRisk","2024-02-06"
,"25452615",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25452597",,"893","893","891","",," diabetes mellitus, hypertension, atrial fibrillation,",,,,,,,,,," stroke",,1,"projTutoTrialRisk","2024-02-06"
,"25452591",,"813","813","813","",," ",,,,,,,,,," TITLE:High Atopobium vaginae and Gardnerella vaginalis",,1,"projTutoTrialRisk","2024-02-06"
,"25451987",,"3661",,,"united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25451868",,"14806","14806","14806","",," Renal impairment",,,,,,,,,," atrial fibrillation:",,1,"projTutoTrialRisk","2024-02-06"
,"25451704",,"1390","1390","1390","",," low biglycan levels",,,,,,,,,," chronic heart failure:",,1,"projTutoTrialRisk","2024-02-06"
,"25451487",,,,,"",," ischemic cardiomyopathy",,,,,,,,,," ischemic cardiomyopathy",,1,"projTutoTrialRisk","2024-02-06"
,"25451347",,"841","841","421","",," ",,,,,,,,,," moderate to severe COPD.",,1,"projTutoTrialRisk","2024-02-06"
,"25451336",,"50","50",,"norway",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25450275",,"396",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25449826",,"29",,"14","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25449687",,"6","6","6","",," ",,,,,,,,,," myelodysplastic syndromes and acute myeloid leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"25449513",,,"118114","118114","china",," ",,,,,,,,,," hypertensive",,1,"projTutoTrialRisk","2024-02-06"
,"25449505",,"149","149","149","",," hypertension, diabetes and ischemic heart disease",,,,,,,,,," renal impairment",,1,"projTutoTrialRisk","2024-02-06"
,"25449490",,,,,"",," chronic kidney disease",,,,,,,,,," chronic kidney disease",,1,"projTutoTrialRisk","2024-02-06"
,"25448515",,"105","105","105","",," ",,,,,,,,,," women at high risk for preterm delivery and a short cervix:",,1,"projTutoTrialRisk","2024-02-06"
,"25447626",,"9306","9306","9306","",," arterial atherothrombosis.",,,,,,,,,," TITLE:Venous thromboembolism and cardiovascular risk:",,1,"projTutoTrialRisk","2024-02-06"
,"25447585",,"87","87","87","united states",," ",,,,,,,,,," bronchiolitis obliterans",,1,"projTutoTrialRisk","2024-02-06"
,"25447402",,"452","452","456","mexico",," ",,,,,,,,,," acute coronary syndrome",,1,"projTutoTrialRisk","2024-02-06"
,"25446600",,"13","13","13","american, korean",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25445827",,"462","462","462","",," ",,,,,,,,,," asthma",,1,"projTutoTrialRisk","2024-02-06"
,"25445616",,"693","693","690","china",," ",,,,,,,,,," pneumoconiosis:",,1,"projTutoTrialRisk","2024-02-06"
,"25445556",,"388","388","307","germany",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25445468",,"80","80","1","",," stage II to IV disease",,,,,,,,,," diffuse large B-cell lymphoma:",,1,"projTutoTrialRisk","2024-02-06"
,"25445314",,"500000","500000","500000","united states",," chronic conditions.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25445025",,,,,"",," ",,,,,,,,,," persistent indolent B cell malignancies",,1,"projTutoTrialRisk","2024-02-06"
,"25444147",,"278","278","113","",," ",,,,,,,,,," pneumonia.",,1,"projTutoTrialRisk","2024-02-06"
,"25443867",,"205","205","205","united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25443601",,,"250","250","india",," ",,,,,,,,,," lipid profile and psychological states--a",,1,"projTutoTrialRisk","2024-02-06"
,"25442992",,,,"1547","",," ",,,,,,,,,," atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"25442691",,,,,"kenya",," ",,,,,,,,,," syphilis",,1,"projTutoTrialRisk","2024-02-06"
,"25442039",,"20","20","8","",," Nausea, chest wall pain, and fatigue",,,,,,,,,," primary kidney cancer:",,1,"projTutoTrialRisk","2024-02-06"
,"25441924",,,,,"american",," prediabetes.",,,,,,,,,," prediabetes.",,1,"projTutoTrialRisk","2024-02-06"
,"25441591",,"75","25","25","brazil",," TNF-a.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25441435",,"1094","1094","1094","american",," hypertensive kidney disease.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25441251",,"60","60","60","",," ",,,,,,,,,," blood pressure, lipids and inflammation",,1,"projTutoTrialRisk","2024-02-06"
,"25441094",,"79","79","79","mexico",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25440887",,"2737","2737","2737","china",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25440798",,,,,"",," ",,,,,,,,,," bleeding and stent thrombosis",,1,"projTutoTrialRisk","2024-02-06"
,"25440797",,"806","806","806","india",," unstable angina.",,,,,,,,,," acute coronary syndromes",,1,"projTutoTrialRisk","2024-02-06"
,"25440328",,"203","203","203","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25439772",,"241","241","241","italy",," unknown.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"25439711",,"75","75","75","",," (Disabilities of Arm, Shoulder and Hand qu",,,,,,,,,," musculoskeletal complaints",,1,"projTutoTrialRisk","2024-02-06"
,"25439694",,,,"395","",," bone metastases, no known visceral metastases,",,,,,,,,,," castration-resistant prostate cancer and symptomatic bone metastases,",,1,"projTutoTrialRisk","2024-02-06"
