"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"23954085_1_OR","23954085","its analysis",,"NULL","NULL",," answernotfound"," risk of dying from pca",0.68,0.53,0.89,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23954611_1_OR","23954611","(moderate-risk group:",,"NULL","NULL",," answernotfound"," principal safety outcome event rates",1.06,0.58,1.95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23954611_3_OR","23954611","high-risk group:",,"NULL","NULL",," answernotfound"," answernotfound",1.11,0.86,1.45,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23963375_1_OR","23963375","use of tenaculum",,"NULL","NULL",," answernotfound"," patients' pain perception",31.8,8.3,122.4,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23963720_2_OR","23963720","bmi",,"NULL","NULL",," answernotfound"," impaired fibrinolytic activity.",5,1.6,15.9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23963720_1_OR","23963720","hhcy",,"NULL","NULL",," answernotfound"," impaired fibrinolytic activity.",5.2,1.7,15.9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23965522_3_OR","23965522","caucasian donor",,"NULL","NULL",," caucasian donor"," death, or esrd.",0.18,0.07,0.4,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23965522_1_OR","23965522","losartan use",,"NULL","NULL",," answernotfound"," death, or esrd.",0.48,0.21,1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23965522_4_OR","23965522","higher serial plasma aldosterone levels",,"NULL","NULL",," answernotfound"," gfr decline, proteinuria, or interstitial expansion.",1.01,1,1.02,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23982929_3_OR","23982929","ag/gg genotype of rs5995355,",,"NULL","NULL",," answernotfound"," risk of colorectal cancer",2.43,1.73,3.39,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990226_1_OR","23990226","male sex",,"NULL","NULL",," answernotfound"," higher prevalence of enlargement of lv",1.8,1.1,2.9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990226_3_OR","23990226","male sex",,"NULL","NULL",," answernotfound"," higher prevalence of enlargement of lv",2.7,1.3,5.6,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990226_2_OR","23990226","male sex",,"NULL","NULL",," answernotfound"," higher prevalence of enlargement of lv",2.7,1.3,5.8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990226_4_OR","23990226","decrease of lvef:",,"NULL","NULL",," answernotfound"," enlargement of lv",3.6,1.9,6.5,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990605_2_OR","23990605","chd deaths",,"NULL","NULL",," answernotfound"," risk of cardiovascular events",0.55,0.32,0.97,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990605_3_OR","23990605","atorvastatin 80 mg",,"NULL","NULL","mg"," answernotfound"," major coronary events",0.67,0.49,0.93,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990605_4_OR","23990605","any cardiovascular or coronary event",,"NULL","NULL",," answernotfound"," reduction in all-cause mortality",0.68,0.46,1.01,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23990605_1_OR","23990605","atorvastatin 80 mg,",,"NULL","NULL","mg"," answernotfound"," risk of cardiovascular events",0.7,0.52,0.93,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23999999_1_OR","23999999","patients with high-risk scores",,"NULL","NULL",," patients with high-risk scores"," poorer overall survival",2.54,1.57,4.12,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"23999999_3_OR","23999999","patients with high-risk scores",,"NULL","NULL",," high-risk scores"," poorer overall survival",3.28,1.82,5.94,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24004292_2_OR","24004292","gender",,"NULL","NULL",," women were less likely to be carriers than men"," carriage,",0.83,0.54,0.99,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24004292_1_OR","24004292","vitamin d3 supplementation",,"NULL","NULL",," answernotfound"," reduction in persistent carriage",1.39,0.63,3.06,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24043665_5_OR","24043665","previous regular running activity",,"NULL","NULL",," answernotfound"," rri risk.",0.422,0.228,0.779,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24043665_6_OR","24043665","weekly volume of other sports activities",,"NULL","NULL",," answernotfound"," rri risk.",0.702,0.561,0.879,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24043665_1_OR","24043665","type of study shoes used for running",,"NULL","NULL",," answernotfound"," rris",0.92,0.57,1.48,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24043665_2_OR","24043665","body mass index",,"NULL","NULL",," answernotfound"," rri risk",1.126,1.033,1.227,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24043665_4_OR","24043665","mean session intensity",,"NULL","NULL",," answernotfound"," rri risk",1.396,1.04,1.874,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24043665_3_OR","24043665","previous injury",,"NULL","NULL",," answernotfound"," rri risk",1.735,1.037,2.902,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24044687_1_OR","24044687","undernutrition and proton pump inhibitors",,"NULL","NULL",," answernotfound"," aad/cdad.",5,4,95,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24048675_4_OR","24048675","having","greater than","1","NULL",," answernotfound"," risk of recurrent sa",0.54,0.3,0.96,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24048675_3_OR","24048675","conflicts with the supervisor",,"NULL","NULL",," answernotfound"," recurrent sa.",2.21,1.21,4.04,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24048675_1_OR","24048675","company size","greater than","100","NULL",," answernotfound"," recurrent sa.",2.59,1.4,4.8,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24053621_1_OR","24053621","history of prostate enlargement or inflammation",,"NULL","NULL",," answernotfound"," mortality rates",0.49,0.2,1.1,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24055845_4_OR","24055845","hs-tnt level",,"NULL","NULL",," answernotfound"," major bleeding.",1.91,1.43,2.56,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24055845_1_OR","24055845","hs-tnt level",,"NULL","NULL",," answernotfound"," stroke, cardiac death, and major bleeding",1.94,1.35,2.78,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24055845_3_OR","24055845","hs-tnt level",,"NULL","NULL",," answernotfound"," cardiac death",4.31,2.91,6.37,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24068472_1_OR","24068472","infants born to mothers from the feno group",,"NULL","NULL",," answernotfound"," recurrent episodes of bronchiolitis",0.08,0.01,0.62,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24072723_3_OR","24072723","italy",,"NULL","NULL",," answernotfound"," ms",1.72,1.17,2.52,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24072723_1_OR","24072723","norway",,"NULL","NULL",," answernotfound"," ms",2.12,1.64,2.73,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24074763_3_OR","24074763","answernotfound",,"NULL","NULL",," answernotfound"," significant ",0.84,0.63,1.12,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24074763_4_OR","24074763","answernotfound",,"NULL","NULL",," answernotfound"," survival",0.87,0.61,1.23,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24080993_4_OR","24080993","treatment with aa plus prednisone",,"NULL","NULL",," answernotfound"," prednisone",0.6,0.46,0.78,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24080993_5_OR","24080993","aa plus prednisone",,"NULL","NULL",," answernotfound"," outcomes versus prednisone",0.68,0.58,0.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24080993_3_OR","24080993","aa plus prednisone",,"NULL","NULL",," answernotfound"," survival",0.69,0.58,0.83,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24080993_1_OR","24080993","aa plus prednisone",,"NULL","NULL",," answernotfound"," prednisone",0.79,0.6,1.05,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24081667_3_OR","24081667","mortality rate",,"NULL","NULL",," answernotfound"," later femoral fractures.",1.2,0.82,1.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24081667_1_OR","24081667","postoperative periprosthetic femoral fractures",,"NULL","NULL",," answernotfound"," later femoral fractures.",9.3,1.16,74.5,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24081667_4_OR","24081667","harris hip",,"NULL","NULL",," answernotfound"," later femoral fractures.",9.9,1.9,17.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_6_OR","24084496","blocked fluorescence",,"NULL","NULL",," answernotfound"," lower risk for ga development",0.49,0.29,0.82,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_7_OR","24084496","oct measurements",,"NULL","NULL",," answernotfound"," lower risk for ga development",0.52,0.35,0.78,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_9_OR","24084496","vitreomacular attachment",,"NULL","NULL",," answernotfound"," ga development",0.55,0.31,0.97,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_10_OR","24084496","ranibizumab",,"NULL","NULL",," bevacizumab"," ga development",1.43,1.06,1.93,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_11_OR","24084496","monthly dosing",,"NULL","NULL",," answernotfound"," ga development",1.59,1.17,2.16,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_3_OR","24084496","retinal angiomatous proliferation",,"NULL","NULL",," answernotfound"," ga development",1.69,1.16,2.47,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_4_OR","24084496","ga in the fellow eye",,"NULL","NULL",," answernotfound"," ga development",2.07,1.4,3.08,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_5_OR","24084496","intraretinal fluid at the foveal center",,"NULL","NULL",," answernotfound"," ga development",2.1,1.34,3.31,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24084496_2_OR","24084496","ranibizumab",,"NULL","NULL",," answernotfound"," ga development",2.65,1.43,4.93,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24097288_1_OR","24097288","there were no differences in the number of thromboses",,"NULL","NULL",," answernotfound"," thrombosis.",1.07,0.27,4.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24097288_4_OR","24097288","lda + w",,"NULL","NULL",," answernotfound"," thrombosis.",2.43,0.87,6.79,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24097439_2_OR","24097439","major bleeding",,"NULL","NULL",," answernotfound"," death",0.71,0.42,1.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24097439_1_OR","24097439","dual-therapy group patients",,"NULL","NULL",," answernotfound"," risks of death",0.94,0.66,1.35,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24099659_1_OR","24099659","aa plus p",,"NULL","NULL",," answernotfound"," hypertension and hypokalaemia,",0.64,0.478,0.853,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24099659_5_OR","24099659","rpfs",,"NULL","NULL",," answernotfound"," hypertension and hypokalaemia,",0.66,0.506,0.859,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24099659_4_OR","24099659","ttpp",,"NULL","NULL",," answernotfound"," hypertension and hypokalaemia,",0.76,0.503,1.155,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24099659_6_OR","24099659","psa response rate",,"NULL","NULL",," answernotfound"," hypertension and hypokalaemia,",4.15,2.2,8,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24107360_1_OR","24107360","tamoxifen",,"NULL","NULL",," answernotfound"," myocardial infarction",0.22,0.07,0.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24107360_4_OR","24107360","hemorrhagic stroke",,"NULL","NULL",," answernotfound"," risk of myocardial infarction",0.25,0.07,0.92,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24107360_3_OR","24107360","ischemic stroke",,"NULL","NULL",," answernotfound"," risk of myocardial infarction",0.52,0.35,0.78,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24107360_5_OR","24107360","total cardiovascular events",,"NULL","NULL",," answernotfound"," risk of myocardial infarction",0.54,0.37,0.78,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24118860_2_OR","24118860","mets",,"NULL","NULL",," answernotfound"," diabetes",1.7,1.3,2.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24118860_1_OR","24118860","mets",,"NULL","NULL",," answernotfound"," diabetes",1.7,1.3,2.31,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24118860_3_OR","24118860","higher levels of fasting plasma glucose and triglycerides",,"NULL","NULL",," answernotfound"," increased risk of diabetes.",2,1.3,3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24122848_1_OR","24122848","antiviral treatment",,"NULL","NULL",," untreated cohort,"," improved renal and cardiovascular outcomes",0.16,0.07,0.33,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24122848_3_OR","24122848","antiviral treatment",,"NULL","NULL",," untreated cohort,"," ischemic stroke,",0.53,0.3,0.93,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24122848_4_OR","24122848","antiviral treatment",,"NULL","NULL",," untreated cohort,"," improved renal and cardiovascular outcomes",0.64,0.39,1.06,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126172_1_OR","24126172","baseline mean arterial pressure","lower than","NULL","NULL",," answernotfound"," higher all-cause death",1.14,1,1.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126172_3_OR","24126172","increased baseline pwv",,"NULL","NULL",," answernotfound"," worse outcomes",1.16,1.03,1.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126172_4_OR","24126172","increased baseline pwv",,"NULL","NULL",," answernotfound"," cardiovascular death.",1.16,1.03,1.31,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126705_5_OR","24126705","smoking cessation",,"NULL","NULL",," answernotfound"," cardiovascular risk factors",0.99,0.87,1.13,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126705_4_OR","24126705","physical activity",,"NULL","NULL",," answernotfound"," cardiovascular risk",1.05,0.92,1.21,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126705_6_OR","24126705","weight or waist reduction",,"NULL","NULL",," answernotfound"," cardiovascular risk factors",1.07,0.84,1.36,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126705_1_OR","24126705","weight or waist reduction",,"NULL","NULL",," answernotfound"," cardiovascular risk factors",1.11,0.9,1.37,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24126705_3_OR","24126705","correction of all risk factors",,"NULL","NULL",," answernotfound"," cardiovascular risk factors",1.22,0.89,1.66,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24132190_1_OR","24132190","prior mi",,"NULL","NULL",," answernotfound"," cv death,",0.86,0.73,1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24132190_3_OR","24132190","prior mi",,"NULL","NULL",," answernotfound"," subsequent cardiac events.",3.04,2.59,3.56,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24132402_2_OR","24132402","diabetes",,"NULL","NULL",," answernotfound"," early vascular complications",0.323,0.108,0.962,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24132402_4_OR","24132402","arterial wall calcification",,"NULL","NULL",," answernotfound"," late mortality",1.945,1.063,3.558,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24132402_1_OR","24132402","history of anaemia",,"NULL","NULL",," answernotfound"," early vascular complications",3.497,1.276,9.581,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24132402_3_OR","24132402","early vascular complications",,"NULL","NULL",," answernotfound"," late mortality",4.809,1.172,19.736,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24136153_3_OR","24136153","60 mg/day;",,"NULL","NULL","mg"," answernotfound"," vte",0.81,0.57,1.15,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24136153_1_OR","24136153","darexaban,",,"NULL","NULL",," answernotfound"," vte",1,0.71,1.42,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24136219_1_OR","24136219","nbnc",,"NULL","NULL",," answernotfound"," dfs rate.",0.5,0.4,0.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24136219_4_OR","24136219","severe ald",,"NULL","NULL",," answernotfound"," poor dfs.",2,1.1,3.6,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24136219_3_OR","24136219","vascular invasion into the hepatic vein",,"NULL","NULL",," answernotfound"," poor dfs.",3.3,1.7,6.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24140630_4_OR","24140630","decreased risk",,"NULL","NULL",," answernotfound"," chd death and mi",0.9,0.74,1.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24140630_3_OR","24140630","increases in tni levels",,"NULL","NULL",," answernotfound"," chd death and mi",1.31,1.06,1.62,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24141253_3_OR","24141253","answernotfound",,"NULL","NULL",," answernotfound"," answernotfound",0.9,0.66,1.22,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24141253_1_OR","24141253","time to first bedside fall",,"NULL","NULL",," answernotfound"," bedside falls,",0.95,0.67,1.34,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24144736_3_OR","24144736","statins",,"NULL","NULL",," answernotfound"," fewer cardiovascular deaths",0.4,0.2,0.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24144736_1_OR","24144736","statin therapy",,"NULL","NULL",," answernotfound"," better overall survival",0.5,0.3,0.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24144736_6_OR","24144736","moderate/severe tobacco use",,"NULL","NULL",," answernotfound"," decreased long-term survival.",1.7,1.2,2.5,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24144736_5_OR","24144736","history of cardiac disease",,"NULL","NULL",," answernotfound"," decreased long-term survival.",1.9,1.3,2.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24144736_4_OR","24144736","age","greater than","70","NULL",," answernotfound"," poor survival",3.4,2.2,5,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24154549_1_OR","24154549","thromboembolic events",,"NULL","NULL",," standard-of-care"," symptomatic thromboembolic events",0.65,0.49,0.87,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24154549_3_OR","24154549","answernotfound",,"NULL","NULL",," answernotfound"," answernotfound",0.69,0.56,0.85,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24154549_4_OR","24154549","major bleeding events",,"NULL","NULL",," answernotfound"," major bleeding events",1.19,0.73,1.95,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
