"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"33190812_1_OR","33190812","requiring nutritional support",,"NULL","NULL",,"malnutrition","post-operative infection","1.47","1.36","1.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33233797_1_OR","33233797","severe deep tooth decay",,"NULL","NULL",,"undernutrition","undernutrition","1.1","1.02","1.21","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33295534_5_OR","33295534","pregestational malnutrition",,"NULL","NULL",,"pregestational malnutrition","birth weight","1.7","0.81","3.55","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33295534_3_OR","33295534","excess weight",,"NULL","NULL",,"pregestational excess weight","overweight","2.13","1.19","3.8","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33295534_4_OR","33295534","overweight",,"NULL","NULL",,"obese pregnant women","high birth weight","3.34","1.8","6.19","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33295534_1_OR","33295534","excess weight",,"NULL","NULL",,"excess weight","high birth weight","39.6","2.13","95","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33504865_1_OR","33504865","severe acute malnutrition",,"NULL","NULL",,"severe acute malnutrition","cure","1.17","1.05","1.31","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33529189_2_OR","33529189","moderate to severe acute malnutrition",,"NULL","NULL",,"moderate to severe acute malnutrition","hospitalizations","0.8","0.4","1.4","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33529189_3_OR","33529189","malnutrition",,"NULL","NULL",,"severe acute malnutrition","hospitalizations","1.1","0.3","2.8","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33529189_1_OR","33529189","malnutrition",,"NULL","NULL",,"moderate to severe acute malnutrition","malaria infection","2.1","0.9","4.2","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33565123_4_OR","33565123","community case management",,"NULL","NULL",,"usual facility services","illness","0.96","0.77","1.19","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33565123_5_OR","33565123","neonatal mortality",,"NULL","NULL",,"neonatal mortality","childhood illness","1.01","0.73","1.28","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"33565123_6_OR","33565123","neonatal mortality",,"NULL","NULL",,"infant mortality","infant mortality","1.02","0.83","1.26","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"33565123_9_OR","33565123","community case management",,"NULL","NULL",,"childhood illness","illness","1.06","0.97","1.17","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33565123_7_OR","33565123","under-five mortality",,"NULL","NULL",,"under-five mortality","infant mortality","1.18","1.01","1.37","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"33565123_8_OR","33565123","community case management",,"NULL","NULL",,"childhood illness","childhood illness","1.68","1.24","2.27","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33721928_6_OR","33721928","high degree of wasting",,"NULL","NULL",,"wasting","pneumonia","2.77","1.06","7.17","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33721928_5_OR","33721928","low birth weight",,"NULL","NULL",,"low birth weight","pneumonia","3.27","1.19","8.92","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33721928_3_OR","33721928","incomplete basic immunizations",,"NULL","NULL",,"incomplete basic immunizations","pneumonia","4.47","2.22","8.99","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33721928_4_OR","33721928","indoor air pollution",,"NULL","NULL",,"indoor air pollution","pneumonia","7.12","3.03","16.7","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33721928_1_OR","33721928","breastfeeding",,"NULL","NULL",,"breastfeeding","pneumonia","7.95","3.52","17.94","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33794826_1_OR","33794826","severe acute malnutrition",,"NULL","NULL",,"deaths","deaths","10.6","5.9","18.9","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33818806_3_OR","33818806","age",,"NULL","NULL",,"age","prolonged picu stay","1.95","1.03","3.66","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33818806_5_OR","33818806","hypoalbuminemia",,"NULL","NULL",,"hypoalbuminemia","prolonged pediatric intensive care unit stay","2.05","1.12","3.76","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33818806_4_OR","33818806","fluid overload",,"NULL","NULL",,"fluid overload","prolonged picu stay","2.66","1.5","4.73","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33818806_1_OR","33818806","nutritional status deterioration",,"NULL","NULL",,"age","prolonged pediatric intensive care unit stay","2.71","1.44","5.09","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"33830247_2_OR","33830247","stunting",,"NULL","NULL",,"nonwasted children","mortality","1.93","1.7","2.2","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33830247_1_OR","33830247","stunting",,"NULL","NULL",,"mortality","mortality","9.5","5.9","15","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"33838044_1_OR","33838044","lower recovery",,"NULL","NULL",,"lower recovery","weight gain","0.93","0.87","1","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"33963734_1_OR","33963734","moderate acute malnutrition",,"NULL","NULL",,"moderate acute malnutrition","recovery","11","2","12","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"34018129_1_OR","34018129","low birth weight",,"NULL","NULL",,"low birth weight","elevated blood lead levels","3.79","1.24","11.1","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34137176_1_OR","34137176","hypovitaminosis c",,"NULL","NULL",,"positive stool culture","positive stool culture","5.3","1.1","26.1","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34193203_2_OR","34193203","stunting",,"NULL","NULL",,"stunting","underweight","0.62","0.43","0.9","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34193203_1_OR","34193203","improvements in access to modern water",,"NULL","NULL",,"water","diarrhea and malnutrition","18.6","13.08","26.46","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"34419116_2_OR","34419116","acute malnutrition",,"NULL","NULL",,"under-five children","stunting","16.1","2","132","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34419116_3_OR","34419116","acute malnutrition",,"NULL","NULL",,"acute malnutrition","stunting","7.8","1.6","37.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34503987_1_OR","34503987","low dietary quality",,"NULL","NULL",,"maternal diet","preschool wheezing","1.2","1.06","1.36","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34530789_2_OR","34530789","low birth weight",,"NULL","NULL",,"mother's education , and occupation","stunting","1.92","1.18","3.12","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34530789_1_OR","34530789","low birth weight",,"NULL","NULL",,"low birth weight","stunting","2.22","1.44","3.41","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34582447_1_OR","34582447","height",,"NULL","NULL",,"stunting","stunting","0.82","0.74","0.92","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34601344_1_OR","34601344","poor households",,"NULL","NULL",,"underweight mothers","stunting","2.67","2.54","2.81","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34601344_2_OR","34601344","underweight mothers",,"NULL","NULL",,"underweight","stunting","2.74","2.6","2.88","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34848440_1_OR","34848440","malnutrition",,"NULL","NULL",,"underweight","mortality from pneumonia","2","1.6","2.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34848440_2_OR","34848440","childhood malnutrition",,"NULL","NULL",,"underweight","mortality from pneumonia","5.3","3.9","7.4","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34982817_7_OR","34982817","supplementary feeding of moderately wasted children",,"NULL","NULL",,"nutrition","severe acute malnutrition and death","0.2","0.1","0.5","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"34982817_2_OR","34982817","supplementary feeding",,"NULL","NULL",,"time to death","time to death","0.52","0.28","0.94","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"34982817_1_OR","34982817","supplementary feeding",,"NULL","NULL",,"supplementary feeding","death","0.53","0.44","0.65","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"34982817_6_OR","34982817","moderate wasting",,"NULL","NULL",,"nutrition counseling","death","0.5","0.3","0.8","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"34982817_5_OR","34982817","supplementary feeding",,"NULL","NULL",,"moderately wasted children","death","0.7","0.6","0.9","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"34982817_4_OR","34982817","supplementary feeding",,"NULL","NULL",,"supplementary feeding of moderately wasted children","death","1.3","1.2","1.5","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"34982817_3_OR","34982817","supplementary feeding",,"NULL","NULL",,"nutrition counseling","death","2","1.7","2.2","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"34996515_1_OR","34996515","child stunting",,"NULL","NULL",,"child stunting","anemia","1.26","1.14","1.39","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34996515_4_OR","34996515","mothers having two under five children",,"NULL","NULL",,"mothers having two under five children","anemia","1.2","1.08","1.33","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34996515_2_OR","34996515","wasting",,"NULL","NULL",,"wasting","anemia","1.35","1.15","1.57","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"34996515_3_OR","34996515","maternal anemia",,"NULL","NULL",,"maternal anemia","stunting","1.61","1.44","1.79","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35198152_2_OR","35198152","nutrition",,"NULL","NULL",,"children under 5 years","reaching minimum diet diversity","1.45","1.2","1.76","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35198152_3_OR","35198152","nutrition",,"NULL","NULL",,"children under 5 years","reaching minimum diet diversity","1.64","1.38","1.94","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35198847_1_OR","35198847","stunting",,"NULL","NULL",,"stunting","food","1.68","1.08","2.59","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35211439_2_OR","35211439","household deprivation index",,"NULL","NULL",,"malnutrition","malnutrition","0.001","0.001","95","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35211439_4_OR","35211439","medium mnha",,"NULL","NULL",,"child malnutrition","malnutrition","0.008","0.002","0.29","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35211439_1_OR","35211439","household deprivation index",,"NULL","NULL",,"household deprivation index","malnutrition","0.02","0.01","0.89","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35211439_3_OR","35211439","medium",,"NULL","NULL",,"medium and high mnha","malnutrition","0.04","0.002","1.24","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35251656_3_OR","35251656","severe acute malnutrition",,"NULL","NULL",,"mortality rate of children","mortality","1.6","1.19","7.9","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"35251656_2_OR","35251656","septic shock",,"NULL","NULL",,"severe stunting","mortality","2.3","1.2","4.3","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"35251656_1_OR","35251656","severe stunting",,"NULL","NULL",,"severe stunting","mortality","2.9","1.8","6.4","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"35449114_7_OR","35449114","richest households",,"NULL","NULL",,"richest households","stunting","0.49","0.41","0.58","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35449114_6_OR","35449114","mother and father both completed secondary education",,"NULL","NULL",,"higher educated mothers","stunting","0.59","0.52","0.69","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35449114_4_OR","35449114","secondary complete or higher educated mothers",,"NULL","NULL",,"stunting","stunting","0.66","0.56","0.79","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35449114_5_OR","35449114","father",,"NULL","NULL",,"secondary complete","stunting","0.74","0.63","0.87","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35449114_3_OR","35449114","children from sylhet division",,"NULL","NULL",,"stunting","stunting","1.26","1.09","1.46","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35449114_2_OR","35449114","children aged 24 to",,"NULL","NULL",,"< 5 years","stunting","2.33","2.02","2.69","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35449114_1_OR","35449114","children aged 24 to",,"NULL","NULL",,"years of age","stunting","2.65","2.3","3.05","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35712809_3_OR","35712809","infant age",,"NULL","NULL",,"stunting","stunting","1.17","1.03","1.33","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"35836880_2_OR","35836880","admission serum lactate",,"NULL","NULL",,"admission serum lactate","cause mortality","1.14","1.12","1.17","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35841309_1_OR","35841309","higher tumor volume",,"NULL","NULL",,"higher tumor volume","death","0.99","0.99","95","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35841309_3_OR","35841309","higher tumor volume",,"NULL","NULL",,"death","death","1.68","1.21","2.33","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35854993_2_OR","35854993","exclusive breastfeeding",,"NULL","NULL",,"exclusive breastfeeding","diarrhea","0.64","0.48","0.85","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"35854993_1_OR","35854993","exclusive breastfeeding",,"NULL","NULL",,"a fever","a fever","1.62","1.16","2.26","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"35866201_6_OR","35866201","maternal literacy",,"NULL","NULL",,"maternal literacy","relapse","0.54","0.29","0.98","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"35866201_5_OR","35866201","higher child muac",,"NULL","NULL",,"older child age","relapse","0.93","0.87","1","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"35866201_4_OR","35866201","older child age",,"NULL","NULL",,"older child age","relapse","0.94","0.88","1","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"35866201_3_OR","35866201","larger household size",,"NULL","NULL",,"larger household size","relapse","1.56","1.01","2.41","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"35866201_1_OR","35866201","larger household size",,"NULL","NULL",,"severe acute malnutrition","relapse","1.8","1.22","2.67","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"35866201_7_OR","35866201","discharge",,"NULL","NULL",,"discharge during the lean season","postdischarge hospitalisation","2.27","1.46","3.51","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36073125_4_OR","36073125","low birth weight",,"NULL","NULL",,"chronic malnutrition","chronic malnutrition","1.28","0.88","1.87","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36073125_3_OR","36073125","low birth weight",,"NULL","NULL",,"low birth weight","chronic malnutrition","1.5","1.04","2.17","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36073125_1_OR","36073125","low birth weight",,"NULL","NULL",,"low birth weight","chronic malnutrition","4.63","1.12","19.2","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36094137_6_OR","36094137","sapovirus",,"NULL","NULL",,"infection","subsequent infection","0.78","0.74","0.85","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"36094137_4_OR","36094137","adenovirus",,"NULL","NULL",,"adenovirus","coinfection with rotavirus","1.3","1.1","1.5","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36094137_5_OR","36094137","sapovirus diarrhea",,"NULL","NULL",,"sapovirus diarrhea","coinfection with rotavirus","1.4","1.3","1.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36094137_3_OR","36094137","astrovirus",,"NULL","NULL",,"astrovirus","coinfection","1.5","1.3","1.7","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36094137_1_OR","36094137","sapovirus",,"NULL","NULL",,"coinfection with rotavirus","coinfection with rotavirus","1.6","1.3","2","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36186640_4_OR","36186640","underweight mothers",,"NULL","NULL",,"underweight mothers","low birth weight","1.82","1.44","2.29","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36186640_6_OR","36186640","lower socio-economic status",,"NULL","NULL",,"lower socio-economic status","severe under-5 child anthropometric failure","2.25","1.55","3.26","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36186640_5_OR","36186640","no formal education",,"NULL","NULL",,"underweight mothers","severe under-5 child anthropometric failure","2.28","1.56","3.31","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36186640_2_OR","36186640","uneducated mothers",,"NULL","NULL",,"24-35 months","severe under-5 child anthropometric failure","2.43","1.83","3.23","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36186640_3_OR","36186640","low birth weight",,"NULL","NULL",,"low birth weight","severe under-5 child anthropometric failure","3.14","2.24","4.97","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_7_OR","36245817","institutional delivery",,"NULL","NULL",,"mothers","higher household wealth","2.23","1.79","2.68","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_8_OR","36245817","higher household wealth",,"NULL","NULL",,"higher household wealth","mothers","2.65","1.46","3.84","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_4_OR","36245817","repeated postnatal care visits",,"NULL","NULL",,"repeated postnatal care visits","educational status","3.17","1.96","4.38","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_1_OR","36245817","educational status",,"NULL","NULL",,"mothers","educational status of secondary school","3.36","3.03","3.69","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_3_OR","36245817","educational status",,"NULL","NULL",,"mothers","repeated antenatal care visits","3.7","2.75","4.65","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_2_OR","36245817","repeated antenatal care visits",,"NULL","NULL",,"repeated antenatal care visits","educational status of secondary school","4.77","3.49","6.05","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_6_OR","36245817","knowledge of mothers",,"NULL","NULL",,"mothers","repeated antenatal care visits","4.85","3.77","5.93","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36245817_5_OR","36245817","health education",,"NULL","NULL",,"health education","repeated antenatal care visits","4.88","3.86","5.9","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36253730_1_OR","36253730","low family purchasing power",,"NULL","NULL",,"low family purchasing power","obesity","8.99","5.5","14.6","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_4_OR","36259193","fathers",,"NULL","NULL",,"fathers","malnutrition","0.08","0.01","0.88","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_7_OR","36259193","malnutrition",,"NULL","NULL",,"malnutrition","malnutrition","0.09","0.01","1.04","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_6_OR","36259193","accessibility of health facility",,"NULL","NULL",,"child < 2.5 kg at birth","malnutrition","0.18","0.05","0.62","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_5_OR","36259193","joint family",,"NULL","NULL",,"joint family","malnutrition","0.25","0.07","0.86","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_10_OR","36259193","mothers who feed colostrum",,"NULL","NULL",,"mothers","malnutrition","2.28","0.52","9.26","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_1_OR","36259193","mother's age",,"NULL","NULL",,"marriage","malnutrition","2.74","0.98","7.63","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_3_OR","36259193","accessibility of health facility",,"NULL","NULL",,"accessibility of health facility","malnutrition","3.31","1","95","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_9_OR","36259193","multiple co-morbidities",,"NULL","NULL",,"malnutrition","malnutrition","4.55","0.48","43.03","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_2_OR","36259193","mother's age",,"NULL","NULL",,"mother's age","malnutrition","7.74","2.37","25.27","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36259193_8_OR","36259193","malnutrition",,"NULL","NULL",,"malnutrition","malnutritio","9.74","1.16","82.23","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36360402_2_OR","36360402","diarrhea",,"NULL","NULL",,"malnutrition","malnutrition","0.62","0.37","1.03","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36360402_3_OR","36360402","drinking water source and sanitation facility on malnutrition",,"NULL","NULL",,"malnutrition","malnutrition","0.64","0.43","0.95","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36360402_1_OR","36360402","diarrhea",,"NULL","NULL",,"diarrhea","malnutrition","1.55","0.96","2.5","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36383806_5_OR","36383806","double burden of malnutrition",,"NULL","NULL",,"obesity","obesity","1.28","1.02","1.61","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36383806_4_OR","36383806","overweight mother",,"NULL","NULL",,"non","obesity","1.38","1.1","1.72","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36383806_3_OR","36383806","non",,"NULL","NULL",,"non","overweight","1.64","1.35","1.99","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36383806_8_OR","36383806","malnutrition",,"NULL","NULL",,"obesity","obesity","2.14","1.39","3.28","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36383806_6_OR","36383806","overweight mother",,"NULL","NULL",,"obesity","obesity","2.33","1.68","3.22","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36383806_7_OR","36383806","malnutrition",,"NULL","NULL",,"stunted children","obesity","2.59","1.75","3.84","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36410325_3_OR","36410325","poor maternal education",,"NULL","NULL",,"poor maternal education","pediatric survival","0.21","0.07","0.67","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36410325_1_OR","36410325","referrals from external clinics",,"NULL","NULL",,"poor maternal education","pediatric survival","0.37","0.18","0.75","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36473942_1_OR","36473942","hypertension",,"NULL","NULL",,"child","famine","2.47","1.14","5.36","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36473942_2_OR","36473942","fet",,"NULL","NULL",,"fet","hypertension","2.54","1.33","4.86","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36584214_6_OR","36584214","head trauma",,"NULL","NULL",,"immaturity","brain atrophy","1.02","1","2","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36633658_1_OR","36633658","low birthweight",,"NULL","NULL",,"low birthweight","malnutrition","0.62","0.44","0.89","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36633658_4_OR","36633658","severe congenital heart disease",,"NULL","NULL",,"severe congenital heart disease","hospitalizations","1.35","1.08","1.69","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36633658_2_OR","36633658","increased pulmonary blood flow",,"NULL","NULL",,"increased pulmonary blood flow","malnutrition","4.8","1.42","16.2","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36633658_3_OR","36633658","heart disease",,"NULL","NULL",,"heart failure","malnutrition","9.26","4.04","21.25","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36674391_3_OR","36674391","low education",,"NULL","NULL",,"rural areas","stunting","1.39","1.01","1.91","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36674391_2_OR","36674391","low education",,"NULL","NULL",,"low education","stunting","1.57","1.18","2.08","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36674391_1_OR","36674391","low education",,"NULL","NULL",,"age group variables","stunting","2.08","1.12","3.86","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36692884_6_OR","36692884","parental education",,"NULL","NULL",,"paternal overnutrition","malnutrition","0.7","0.59","0.84","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36692884_1_OR","36692884","higher maternal education",,"NULL","NULL",,"higher maternal education","malnutrition","0.71","0.67","0.74","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36692884_3_OR","36692884","higher maternal education",,"NULL","NULL",,"tertiary maternal education","malnutrition","0.83","0.8","0.86","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36692884_5_OR","36692884","parental education",,"NULL","NULL",,"father","malnutrition","1.55","1.23","1.95","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36692884_4_OR","36692884","higher maternal education",,"NULL","NULL",,"higher maternal education","undernutrition","2.2","1.61","3","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36782145_1_OR","36782145","physical disabilities",,"NULL","NULL",,"physical disabilities","stunting","1.88","1.26","2.81","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36782145_2_OR","36782145","autism",,"NULL","NULL",,"autism","stunting","5.56","1.23","25.23","odd ratio (OR)",,,,1,"projTutoNutrition","2023-12-28"
,"36808171_7_OR","36808171","age group",,"NULL","NULL",,"age group 10","readmission","0.65","0.45","0.94","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36808171_5_OR","36808171","living in the north",,"NULL","NULL",,"north","poorest survival","1.46","1.01","2.11","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36808171_8_OR","36808171","haematologic malignancy",,"NULL","NULL",,"haematologic malignancy","readmission","1.52","1.1","2.1","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36808171_3_OR","36808171","living in the north region",,"NULL","NULL",,"north","poorest survival","11.9","3.34","42.7","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36808171_4_OR","36808171","north",,"NULL","NULL",,"north","poorest survival","5.77","1.29","25.8","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36808171_1_OR","36808171","severe malnutrition",,"NULL","NULL",,"severe malnutrition","survival","8.44","3.35","21.3","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
,"36963894_1_OR","36963894","malnutrition",,"NULL","NULL",,"sga class c","mortality","0.15","0.02","0.87","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"36963894_2_OR","36963894","malnutrition",,"NULL","NULL",,"sga class c","mortality","0.24","0.06","0.83","hazard ratio (HR)",,,,1,"projTutoNutrition","2023-12-28"
,"36967172_7_OR","36967172","supplementary feeding of moderately wasted children",,"NULL","NULL",,"nutrition","severe acute malnutrition and death","0.2","0.1","0.5","relative risk (RR)",,,,1,"projTutoNutrition","2023-12-28"
