"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","exp2","adjustment","fromCode","projectName","uploadDate"
,"24643134_1","24643134",,,"NULL","NULL",,,,1.4,1.02,2.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24643134_2","24643134","poor sleep quality",,"NULL","NULL",,,"mild cognitive impairment",1.94,1.2,3.14,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24643134_3","24643134","mild cognitive impairment",,"NULL","NULL",,,"difficulties initiating sleep",2.23,1.27,4.63,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24643134_4","24643134","early morning awakening",,"NULL","NULL",,,"mild cognitive impairment",2.3,1.32,4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24643134_5","24643134","severe difficulties initiating sleep",,"NULL","NULL",,,"non amnestic mci",2.23,1.21,4.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24643134_6","24643134","poor sleep quality",,"NULL","NULL",,,"poor sleep quality",2.88,1.45,5.73,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24643134_7","24643134","poor sleep quality",,"NULL","NULL",,,"poor sleep quality",3.84,1.13,13.08,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24646779_1","24646779","severe osa",,"NULL","NULL",,,"myocardial infarction",28,8,95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24791793_1","24791793","total population male population",,"NULL","NULL",,,"risk factor osas",1.574,1.061,2.437,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24791793_2","24791793","interleukin-1β gene",,"NULL","NULL",,,"osas
 odds risk",1.887,1.091,3.265,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24907033_1","24907033",,,"NULL","NULL",,,,1.21,1.03,1.42,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"24907033_2","24907033","log transformed tsat 90 found  independently  increased cancer mortality",,"NULL","NULL",,,"cancer mortality",1.19,1.02,1.41,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"24907033_3","24907033","age",,"NULL","NULL",,,"obstructive sleep apnea",1.87,1.1,3.2,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"24907033_5","24907033","severe obstructive sleep apnea",,"NULL","NULL",,,"cancer mortality",1.73,1.23,2.4,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"24907033_6","24907033","osa severity",,"NULL","NULL",,,"cancer mortality",14.4,1.85,111.6,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"24916097_1","24916097","sleep-disordered breathing",,"NULL","NULL",,,"brainstem infarction",3.71,1.52,9.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"24916097_2","24916097","brainstem infarction",,"NULL","NULL",,,"sleep disordered breathing",3.76,1.44,9.81,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25056666_1","25056666","presence obstructive sleep apnea syndrome",,"NULL","NULL",,,"low serum nesfatin 1 levels",0.003,0.001,0.017,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25096668_1","25096668","smoking status",,"NULL","NULL",,,"prevalence cancer",0.96,0.71,1.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25096668_2","25096668","severe obstructive sleep apnea",,"NULL","NULL",,,"cancer",1.02,0.8,1.31,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"25096668_3","25096668",,,"NULL","NULL",,,,1.01,1,1.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25096668_4","25096668",,,"NULL","NULL",,,,1,0.99,1.02,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"25126027_1","25126027",,,"NULL","NULL",,,,4.1,1.7,10.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25163774_1","25163774","atrial fibrillation",,"NULL","NULL",,,"obstructive sleep apnea",2.41,1.36,5.26,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25163774_2","25163774","atrial fibrillation",,"NULL","NULL",,,"obstructive sleep apnea",1.91,1.26,3.32,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25196395_1","25196395","severe central sleep apnea",,"NULL","NULL",,,"atrial fibrillation",5.21,1.67,16.27,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25196395_4","25196395","age",,"NULL","NULL",,,"age",2.7,1.26,5.79,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25262194_1","25262194","st90",,"NULL","NULL",,,"obstructive apnea",1.4,1.04,1.89,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25325463_1","25325463","oxygen desaturation index",,"NULL","NULL",,,"increased inflammatory activity",1.49,1.13,1.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25325463_2","25325463","increased inflammatory activity",,"NULL","NULL",,,"increased inflammatory activity",1.3,1.05,1.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25325606_1","25325606","neck--waist ratio",,"NULL","NULL",,,"obstructive sleep apnea",1.97,0.1,9,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25325606_2","25325606","bmi z-score",,"NULL","NULL",,,"obstructive sleep apnea",1.63,1.3,2.05,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25325606_3","25325606","neck--waist ratio bmi z-score",,"NULL","NULL",,,"obstructive sleep apnea",2.16,0.1,9,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25325606_4","25325606","bmi z-score",,"NULL","NULL",,,"obstructive sleep apnea",2.02,1.25,3.26,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25353709_1","25353709","long daytime naps",,"NULL","NULL",,,"long daytime naps",0.3,0.12,0.74,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25353709_2","25353709","caffeine",,"NULL","NULL",,,"sleep disordered breathing",0.44,0.2,0.98,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25353709_3","25353709","physical activity",,"NULL","NULL",,,"sleep disordered breathing",0.52,0.27,0.98,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25409106_1","25409106","sleep apnea syndrome (ahi","greater than","5","NULL",,,"sleep apnea syndrome",1.78,1.2,2.63,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25409106_2","25409106","short sleep",,"NULL","NULL",,,"sleep apnea syndrome",4.95,3.56,6.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25409106_3","25409106",,,"NULL","NULL",,,,1.57,1,2.48,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25409106_4","25409106","daytime sleepiness",,"NULL","NULL",,,"sleep apnea syndrome (ahi ≥ 5 plus sleepiness",1.89,1.38,2.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25443377_2","25443377","maxillomandibular advancement",,"NULL","NULL",,,"apnea hypopnea index lower 5",14.9,2.7,83.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25443377_3","25443377","5",,"NULL","NULL",,,"lower 20",114.8,23.5,561.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25443377_4","25443377","increased surgical intervention method",,"NULL","NULL",,,"lower 5",6.1,2.2,17,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25443377_5","25443377","obstructive sleep apnea",,"NULL","NULL",,,": 6",6,1.8,19.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25443386_3","25443386","surgical group",,"NULL","NULL",,,"postoperative complications",3.1,0.58,16.55,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25466680_1","25466680","adjunctive use dexmedetomidine vecuronium",,"NULL","NULL",,,"extrathoracic upper airway obstruction pediatric cardiac surgery",3.4,1.4,8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25503626_1","25503626","spo2","lower than","NULL","NULL","%",,"higher levels microinfarcts",3.88,1.1,13.76,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25503626_2","25503626","sleep",,"NULL","NULL",,,"cardiovascular",0.32,0.1,1.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25503626_3","25503626","spo2",,"NULL","NULL",,,"less common occurrence lbs",0.17,0.04,0.78,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25547036_1","25547036","obstructive sleep apnea",,"NULL","NULL",,,"worse diastolic function coronary artery disease",1.9,1.13,3.18,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25547036_2","25547036","obstructive sleep apnea",,"NULL","NULL",,,"female sex",2.28,1.28,4.07,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25547036_3","25547036","hypertension",,"NULL","NULL",,,"heart disease",1.84,1.2,2.82,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25547036_4","25547036","age","greater than","60","NULL","years",,"diabetes mellitus",2.45,1.42,4.23,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25553801_1","25553801","presence osas",,"NULL","NULL",,,"odds risk  osas",1.224,1.159,1.292,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25558036_1","25558036",": 0.74 [0.56;0.98],",,"NULL","NULL",,,"disease",0.74,0.56,0.98,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25585327_1","25585327","asthma",,"NULL","NULL",,,"obstructive sleep apnea",1.39,1.06,1.82,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25585327_2","25585327","asthma duration",,"NULL","NULL",,,"asthma",2.72,1.26,5.89,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25585327_4","25585327","habitual sleepiness",,"NULL","NULL",,,"new onset obstructive sleep apnea",1.18,1.07,1.31,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"25623309_1","25623309","obstructive sleep apnea syndrome",,"NULL","NULL",,,"moderate  severe",1.45,1.205,1.745,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25669183_1","25669183","periodontitis",,"NULL","NULL",,,"periodontitis",40,1.4,95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25669183_2","25669183","subclinical sleep-disordered breathing",,"NULL","NULL",,,"severe periodontitis",1.4,1,1.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25669183_3","25669183",,,"NULL","NULL",,,,1.6,1.1,2.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25669183_4","25669183",,,"NULL","NULL",,,,1.5,1,2.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25742609_1","25742609","ventilatory drive",,"NULL","NULL",,,"central sleep apnea",1.29,1.08,1.54,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25788200_1","25788200",,,"NULL","NULL",,,,1.21,1.02,1.44,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25788200_2","25788200","male gender",,"NULL","NULL",,,"symptomatic osa",4.79,1.12,20.48,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25788200_3","25788200","obstructive sleep apnea",,"NULL","NULL",,,"fibrosis",1.084,1.002,1.172,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25802111_1","25802111",,,"NULL","NULL",,,,1.083,1.022,1.148,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25802111_2","25802111","aging",,"NULL","NULL",,,"atrial fibrillation",1.037,1.004,1.071,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25843820_1","25843820","total fluid volume",,"NULL","NULL",,,"increased length stay  hospital",1.34,1.05,1.71,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25843820_2","25843820","total fluid volume",,"NULL","NULL",,,"postoperative complications",1.69,1.08,2.63,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25927872_1","25927872","severity osa",,"NULL","NULL",,,"hospitalization",1.55,1.21,2,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"25927872_2","25927872","apnea / hypopnea index (ahi)","greater than","5","NULL",,,"incident atrial fibrillation hospitalization",1.15,1.06,1.26,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"25927872_3","25927872","log",,"NULL","NULL",,,"incident atrial fibrillation hospitalization",1.12,1.06,1.19,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"25996642_1","25996642","obesity hypoventilation syndrome",,"NULL","NULL",,,"postoperative respiratory failure",10.9,3.7,32.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25996642_2","25996642","overlap syndrome",,"NULL","NULL",,,"postoperative heart failure",5.4,1.9,15.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25996642_3","25996642","prolonged intubation",,"NULL","NULL",,,"prolonged intubation",3.1,0.6,15.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"25996642_4","25996642","hypercapnia",,"NULL","NULL",,,"longer hospital stay",10.9,3.7,32.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26137229_1","26137229","apoe ε2 allele",,"NULL","NULL",,,"obstructive sleep apnea",0.97,0.75,1.25,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26174846_1","26174846","smoking drinking",,"NULL","NULL",,,"periodic limb movements",1.71,1,2.92,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26174846_2","26174846","young women obstructive sleep apnea",,"NULL","NULL",,,"increased prevalence plms (periodic limb movements sleep",2.48,1.06,5.79,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26212231_1","26212231","cancer",,"NULL","NULL",,,"cancer",1.53,1.31,1.79,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"26212231_2","26212231","cancer",,"NULL","NULL",,,"cancer",1.4,1.01,1.95,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"26296534_1","26296534","use cuffed endotracheal tubes",,"NULL","NULL",,,"postextubation",0.88,0.67,1.16,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"26296534_2","26296534","use cuffed endotracheal tubes",,"NULL","NULL",,,"planned extubations",0.07,0.05,0.1,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"26315929_2","26315929","preoperative polysomnography minimum saturation","lower than","NULL","NULL","%",,"post operative oxygen requirement",6.98,3.15,15.489,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26315929_3","26315929","minimum o2 saturation",,"NULL","NULL",,,"post op oxygen requirement",3.38,1.39,8.2595,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26370234_2","26370234","longer oad",,"NULL","NULL",,,"surgical failure",3.92,1.08,14.17,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26414891_1","26414891","obstructive sleep apnea",,"NULL","NULL",,,"diabetic kidney disease",1.73,1.13,2.64,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26502092_1","26502092",,,"NULL","NULL",,,,1.79,1.16,2.77,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"26502092_2","26502092","cheyne-stokes breathing",,"NULL","NULL",,,"incident heart failure",2.23,1.45,3.43,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"26502092_3","26502092",,,"NULL","NULL",,,,1.57,0.92,2.66,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"26502092_4","26502092","elevated cai (cheyne-stokes breathing",,"NULL","NULL",,,"clinical heart failure",1.9,1.1,3.3,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"26545634_1","26545634","apnea-hypopnea index",,"NULL","NULL",,,"odds risk mets",1.6,1.1,2.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26545634_2","26545634","sleep-disordered breathing (sdb)  presence metabolic syndrome",,"NULL","NULL",,,"sleep disordered breathing",2.2,1.2,4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26595380_1","26595380","central sleep-disordered breathing",,"NULL","NULL",,,"incident atrial fibrillation",2.58,1.18,5.66,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26595380_2","26595380","central sleep apnea cheyne-stokes respiration",,"NULL","NULL",,,"atrial fibrillation",2.27,1.13,4.56,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26595380_3","26595380",,,"NULL","NULL",,,,9.97,2.72,36.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26595380_4","26595380","central apnea",,"NULL","NULL",,,"atrial fibrillation",6.31,1.94,20.51,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26595380_5","26595380","higher apnea-hypopnea index",,"NULL","NULL",,,"afib incidence",1.22,1.08,1.39,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26621015_1","26621015","severe osahs",,"NULL","NULL",,,"elevation 24 urinary protein",4.88,1.577,15.099,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26621015_2","26621015",,,"NULL","NULL",,,,2.335,1.326,4.112,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26621015_3","26621015","obesity",,"NULL","NULL",,,"obesity",2.072,1.236,3.474,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26621015_4","26621015",,,"NULL","NULL",,,,1.996,1.366,2.917,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26621015_5","26621015",,,"NULL","NULL",,,,2.895,1.267,6.615,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26621015_6","26621015",,,"NULL","NULL",,,,6.093,1.267,29.303,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26630563_3","26630563","expiratory snoring",,"NULL","NULL",,,"chronic obstructive pulmonary disease",11.76,3.23,42.83,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26630563_4","26630563","expiratory snoring",,"NULL","NULL",,,"chronic obstructive pulmonary disease",9.95,2.67,37.09,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26682790_1","26682790","body mass index",,"NULL","NULL",,,"disease medical condition",1.29,1.22,1.36,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26682790_2","26682790","left ventricular rejection",,"NULL","NULL",,,"left ventricular rejection",1.1,1.06,1.14,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26682790_3","26682790","age  male sex",,"NULL","NULL",,,"heart failure",1.41,1.34,1.49,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26682790_4","26682790","atrial fibrillation",,"NULL","NULL",,,"sleep disordered breathing",1.19,1.06,1.34,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26682790_5","26682790","male sex",,"NULL","NULL",,,"sleep disordered breathing",1.9,1.67,2.17,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26717401_1","26717401","age",,"NULL","NULL",,,"obstructive sleep apnea",1.11,1.04,1.18,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26893936_1","26893936","obstructive sleep apnea syndrome",,"NULL","NULL",,,"hypertension",5.03,1.67,15.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"26893936_2","26893936","obstructive sleep apnea syndrome",,"NULL","NULL",,,"hypertension",2.81,1.34,5.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27001264_1","27001264","hypertension",,"NULL","NULL",,,"hypertension",2.4,1.42,4.06,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27050437_1","27050437","obstructive sleep apnea",,"NULL","NULL",,,"pneumonia",2.86,1.29,6.44,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27050437_2","27050437","osa   increased risk community-acquired pneumonia",,"NULL","NULL",,,"community acquired pneumonia",3.18,1.11,11.56,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27092702_1","27092702","female sex",,"NULL","NULL",,,"female sex",2.41,1.2,4.85,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27092702_2","27092702",,,"NULL","NULL",,,,2.55,1.27,5.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27111886_1","27111886",,,"NULL","NULL",,,,1.964,1.62,2.381,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198940_1","27198940","age",,"NULL","NULL",,,"age",1.09,1.03,1.15,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198940_2","27198940","age",,"NULL","NULL",,,"severe sleep apnea",1.18,1.03,1.34,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198940_3","27198940","age",,"NULL","NULL",,,"severe sleep apnea",1.13,1.03,1.24,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198940_4","27198940","age",,"NULL","NULL",,,"severe sleep apnea",1.54,1.54,95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198940_5","27198940","hematocrit",,"NULL","NULL",,,"severe sleep apnea",1.19,1.01,1.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198940_6","27198940","acute ischemic stroke patients brazil",,"NULL","NULL",,,"mrs > 2",1.3,1.1,1.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198940_7","27198940","severe sleep apnea",,"NULL","NULL",,,"severe sleep apnea",9.7,1.3,73.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27198943_1","27198943","stroke",,"NULL","NULL",,,"mortality",2.18,1.14,4.17,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"27198943_2","27198943",,,"NULL","NULL",,,,0.46,0.27,0.78,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"27209835_1","27209835","obesity",,"NULL","NULL",,,"obesity",2.1,1.2,3.39,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27209835_2","27209835","heart failure",,"NULL","NULL",,,"heart failure",3.44,1.6,7.74,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27209835_3","27209835","stroke",,"NULL","NULL",,,"stroke",2.3,0.57,13.84,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"27296826_1","27296826",,,"NULL","NULL",,,,72.33,27.906,187.49,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"27296826_2","27296826","exercise",,"NULL","NULL",,,"exercise",72.33,27.906,187.49,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
